"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"11-Apr-2012","EQ","704.95","720.00","699.80","712.10","709.65","711.20","714.91","798.00","528.00",83133,"59,432,242.35",4767
"10-Apr-2012","EQ","703.50","725.95","703.50","712.90","709.00","712.10","716.33","798.00","528.00",88985,"63,742,752.95",6262
"09-Apr-2012","EQ","702.25","719.75","702.25","724.55","712.80","712.90","712.65","798.00","528.00",66698,"47,532,554.75",4596
"04-Apr-2012","EQ","721.90","728.00","709.50","717.10","722.15","724.55","719.23","798.00","528.00",114625,"82,441,462.90",5762
"03-Apr-2012","EQ","728.45","728.45","713.20","716.55","718.50","717.10","718.44","798.00","528.00",74179,"53,293,177.20",5937
"02-Apr-2012","EQ","717.95","731.50","711.00","720.75","716.50","716.55","719.81","798.00","528.00",115279,"82,979,208.05",7588
"30-Mar-2012","EQ","712.40","726.85","712.40","709.65","717.00","720.75","722.11","798.00","528.00",148444,"107,192,658.45",6497
"29-Mar-2012","EQ","670.20","728.55","670.20","702.75","717.00","709.65","704.68","798.00","528.00",399910,"281,808,489.60",9757
"28-Mar-2012","EQ","680.20","718.20","680.20","701.75","701.65","702.75","708.06","798.00","528.00",320647,"227,037,922.30",14807
"27-Mar-2012","EQ","725.05","730.00","695.55","720.50","702.00","701.75","708.72","798.00","528.00",360199,"255,280,100.15",14265
"26-Mar-2012","EQ","742.50","747.95","715.10","741.55","721.00","720.50","729.31","798.00","528.00",439020,"320,180,841.30",19381
"23-Mar-2012","EQ","725.00","749.00","704.50","724.85","744.00","741.55","725.07","798.00","528.00",1489034,"1,079,656,864.40",46554
"22-Mar-2012","EQ","690.00","729.90","679.05","685.10","724.00","724.85","714.03","798.00","528.00",2040974,"1,457,313,520.60",57398
"21-Mar-2012","EQ","649.00","696.00","648.20","648.70","682.50","685.10","672.41","798.00","528.00",2558026,"1,720,054,214.20",78407
"20-Mar-2012","EQ","625.00","654.00","617.75","618.55","648.35","648.70","641.17","798.00","528.00",296193,"189,909,838.50",12698
"19-Mar-2012","EQ","608.90","624.00","606.20","605.45","618.55","618.55","617.48","798.00","528.00",130109,"80,340,297.70",4937
"16-Mar-2012","EQ","620.05","626.20","603.00","618.30","606.10","605.45","614.49","798.00","528.00",62009,"38,104,048.35",4460
"15-Mar-2012","EQ","650.00","651.95","615.30","636.85","617.85","618.30","624.24","798.00","528.00",98456,"61,460,365.05",4908
"14-Mar-2012","EQ","640.40","654.40","632.65","644.35","637.95","636.85","644.87","798.00","528.00",109444,"70,577,463.90",6385
"13-Mar-2012","EQ","636.90","648.10","634.25","634.05","645.00","644.35","640.62","798.00","528.00",98516,"63,111,261.85",6278
"12-Mar-2012","EQ","648.00","653.80","629.10","640.95","632.05","634.05","636.91","798.00","528.00",135424,"86,253,012.65",10192
"09-Mar-2012","EQ","611.60","653.40","610.05","607.35","640.00","640.95","632.98","798.00","528.00",223319,"141,355,730.15",15291
"07-Mar-2012","EQ","601.25","612.15","598.00","603.80","607.00","607.35","606.21","798.00","528.00",84154,"51,015,309.05",5692
"06-Mar-2012","EQ","606.90","621.00","600.00","607.05","605.85","603.80","610.97","798.00","528.00",120213,"73,446,988.75",8226
"05-Mar-2012","EQ","598.00","610.00","594.40","596.35","606.10","607.05","603.75","798.00","528.00",98585,"59,520,687.55",4946
"03-Mar-2012","EQ","595.20","600.00","595.20","597.90","596.20","596.35","597.54","798.00","528.00",2048,"1,223,753.20",187
"02-Mar-2012","EQ","601.05","609.00","595.20","596.50","595.50","597.90","600.57","798.00","528.00",187541,"112,632,264.65",4712
"01-Mar-2012","EQ","598.00","605.00","590.10","600.50","595.40","596.50","597.53","798.00","528.00",99885,"59,683,946.90",4427
"29-Feb-2012","EQ","597.05","614.00","592.00","600.15","600.85","600.50","604.68","798.00","528.00",72342,"43,743,622.45",4571
"28-Feb-2012","EQ","592.00","609.10","591.00","591.10","598.90","600.15","601.38","798.00","528.00",67211,"40,419,501.75",4715
"27-Feb-2012","EQ","624.65","624.65","585.00","612.05","587.00","591.10","600.50","798.00","528.00",77719,"46,670,007.30",4717
"24-Feb-2012","EQ","621.85","626.45","608.00","613.80","610.00","612.05","617.05","798.00","528.00",101203,"62,447,596.95",5262
"23-Feb-2012","EQ","626.10","647.95","611.00","632.35","613.80","613.80","619.32","798.00","528.00",209176,"129,547,765.45",7859
"22-Feb-2012","EQ","655.00","667.65","625.55","662.70","626.05","632.35","650.65","798.00","528.00",108583,"70,650,026.30",5356
"21-Feb-2012","EQ","669.90","670.95","652.10","661.40","661.90","662.70","663.47","798.00","528.00",145848,"96,766,378.85",5686
"17-Feb-2012","EQ","660.95","674.45","654.45","658.85","661.15","661.40","664.73","798.00","528.00",334696,"222,482,930.20",10711
"16-Feb-2012","EQ","662.05","671.40","653.00","660.60","657.00","658.85","662.11","798.00","528.00",191713,"126,934,624.65",6507
"15-Feb-2012","EQ","662.05","666.00","655.00","658.55","658.55","660.60","661.42","798.00","528.00",100060,"66,182,048.15",4253
"14-Feb-2012","EQ","660.00","667.90","644.05","652.45","657.00","658.55","660.78","798.00","528.00",164242,"108,527,453.75",5979
"13-Feb-2012","EQ","647.00","656.85","642.30","650.25","652.05","652.45","652.12","798.00","528.00",56024,"36,534,426.90",3895
"10-Feb-2012","EQ","657.10","666.90","644.25","659.25","649.80","650.25","655.93","798.00","476.85",136150,"89,305,501.00",6915
"09-Feb-2012","EQ","647.40","663.00","634.00","650.30","660.15","659.25","650.58","798.00","476.85",300153,"195,273,963.35",14610
"08-Feb-2012","EQ","645.50","659.70","636.45","643.60","649.05","650.30","650.93","798.00","476.85",334252,"217,575,454.85",15653
"07-Feb-2012","EQ","647.05","653.90","641.00","643.60","641.25","643.60","647.44","798.00","476.85",135545,"87,757,582.50",6928
"06-Feb-2012","EQ","656.05","665.85","641.65","653.40","642.00","643.60","653.56","798.00","476.85",221656,"144,866,031.45",9725
"03-Feb-2012","EQ","682.00","682.00","646.80","667.80","651.05","653.40","654.32","798.00","476.85",156460,"102,375,024.70",6630
"02-Feb-2012","EQ","663.50","691.80","658.60","655.95","667.65","667.80","675.10","798.00","476.85",321810,"217,253,469.10",13267
"01-Feb-2012","EQ","655.25","664.95","645.00","652.00","655.00","655.95","657.33","798.00","476.85",150970,"99,236,573.25",7027
"31-Jan-2012","EQ","637.80","656.00","630.60","629.35","652.50","652.00","649.81","798.00","476.85",184374,"119,808,639.70",9620
"30-Jan-2012","EQ","635.00","639.00","625.20","637.35","630.00","629.35","629.87","798.00","476.85",112956,"71,147,880.40",7107
"27-Jan-2012","EQ","631.05","642.00","621.65","629.00","637.00","637.35","632.71","798.00","476.85",125070,"79,133,044.90",5639
"25-Jan-2012","EQ","615.00","637.50","600.30","608.45","632.00","629.00","623.09","798.00","476.85",389596,"242,752,401.00",13627
"24-Jan-2012","EQ","600.05","611.70","600.00","599.55","606.50","608.45","606.10","798.00","476.85",109880,"66,598,076.55",6384
"23-Jan-2012","EQ","609.00","611.30","595.60","602.30","596.20","599.55","603.72","798.00","476.85",109925,"66,363,790.50",4662
"20-Jan-2012","EQ","615.00","615.00","596.45","610.00","601.00","602.30","603.34","798.00","476.85",55869,"33,708,116.70",4136
"19-Jan-2012","EQ","599.75","616.00","595.20","592.45","608.25","610.00","608.93","798.00","476.85",165535,"100,799,747.25",8002
"18-Jan-2012","EQ","610.00","610.00","587.00","609.30","592.95","592.45","595.87","798.00","476.85",67447,"40,189,664.55",4284
"17-Jan-2012","EQ","600.00","618.00","600.00","603.35","609.50","609.30","610.19","798.00","476.85",114577,"69,914,069.10",4755
"16-Jan-2012","EQ","595.75","611.55","595.75","602.00","604.60","603.35","603.80","798.00","476.85",70086,"42,317,984.50",3094
"13-Jan-2012","EQ","609.00","609.00","596.15","596.40","601.00","602.00","603.20","798.00","476.85",62773,"37,864,645.15",4582
"12-Jan-2012","EQ","602.55","624.90","592.00","621.25","595.00","596.40","605.90","798.00","476.85",99999,"60,589,704.55",7396
"11-Jan-2012","EQ","595.00","628.90","595.00","612.30","618.60","621.25","623.62","798.00","476.85",125087,"78,006,751.80",6226
"10-Jan-2012","EQ","605.00","615.00","605.00","603.95","613.15","612.30","611.24","798.00","476.85",85222,"52,091,029.15",4867
"09-Jan-2012","EQ","595.10","613.00","595.10","599.50","604.00","603.95","605.35","798.00","476.85",101787,"61,616,590.55",6113
"07-Jan-2012","EQ","580.00","603.50","580.00","598.95","595.30","599.50","600.37","798.00","476.85",3232,"1,940,389.10",245
"06-Jan-2012","EQ","585.00","606.00","585.00","595.35","600.00","598.95","599.81","798.00","476.85",90614,"54,351,307.25",5661
"05-Jan-2012","EQ","591.00","611.10","591.00","604.40","594.40","595.35","602.58","798.00","476.85",101620,"61,233,728.05",5801
"04-Jan-2012","EQ","600.00","613.90","592.00","599.95","605.00","604.40","606.06","798.00","476.85",159626,"96,742,487.30",10005
"03-Jan-2012","EQ","572.00","605.80","571.15","571.90","598.00","599.95","594.52","798.00","476.85",148532,"88,305,175.25",8557
"02-Jan-2012","EQ","578.00","583.45","565.05","573.70","572.50","571.90","572.69","798.00","476.85",30883,"17,686,324.80",2812
"30-Dec-2011","EQ","576.90","579.80","570.10","580.30","574.40","573.70","573.83","798.00","476.85",56772,"32,577,485.70",5121
"29-Dec-2011","EQ","565.30","584.90","565.30","570.70","578.10","580.30","579.05","798.00","476.85",81572,"47,234,130.00",5150
"28-Dec-2011","EQ","570.80","573.95","563.10","573.65","573.00","570.70","568.89","798.00","476.85",53146,"30,234,028.05",4864
"27-Dec-2011","EQ","570.15","587.20","570.00","571.80","570.00","573.65","579.94","798.00","476.85",103095,"59,788,407.60",6716
"26-Dec-2011","EQ","570.00","575.00","556.00","567.65","574.00","571.80","567.95","798.00","476.85",203366,"115,501,334.45",17438
"23-Dec-2011","EQ","575.95","575.95","563.10","567.60","570.00","567.65","568.34","798.00","476.85",83238,"47,307,894.60",7070
"22-Dec-2011","EQ","569.70","572.95","560.80","573.20","567.65","567.60","567.00","798.00","476.85",100396,"56,924,571.80",6797
"21-Dec-2011","EQ","592.00","618.75","567.70","572.15","571.00","573.20","574.83","798.00","476.85",101545,"58,370,814.50",8932
"20-Dec-2011","EQ","580.00","585.00","565.05","570.00","574.00","572.15","573.49","798.00","476.85",151217,"86,720,874.50",8599
"19-Dec-2011","EQ","559.85","579.25","543.00","562.05","579.25","570.00","559.59","798.00","476.85",105175,"58,854,393.50",9579
"16-Dec-2011","EQ","576.00","577.10","556.50","572.75","565.00","562.05","567.06","798.00","476.85",153558,"87,076,089.40",12870
"15-Dec-2011","EQ","553.95","578.75","544.50","554.70","570.25","572.75","562.00","798.00","476.85",221349,"124,398,478.95",14186
"14-Dec-2011","EQ","546.20","563.00","544.05","547.15","555.00","554.70","554.84","798.00","476.85",142898,"79,285,746.65",10273
"13-Dec-2011","EQ","540.05","551.20","528.00","543.95","550.20","547.15","544.85","798.00","476.85",95183,"51,860,076.55",7144
"12-Dec-2011","EQ","574.40","574.40","541.00","558.65","543.00","543.95","554.13","798.00","476.85",166324,"92,164,911.15",13583
"09-Dec-2011","EQ","572.20","575.00","553.00","574.55","560.00","558.65","562.67","798.00","476.85",134090,"75,448,284.95",10366
"08-Dec-2011","EQ","590.10","594.90","572.70","588.05","575.00","574.55","582.99","798.00","476.85",139609,"81,390,600.20",10833
"07-Dec-2011","EQ","598.50","602.00","586.05","596.00","587.00","588.05","592.56","798.00","476.85",139158,"82,459,419.50",9881
"05-Dec-2011","EQ","571.35","599.00","571.35","578.10","594.50","596.00","593.56","798.00","476.85",317096,"188,217,035.90",18581
"02-Dec-2011","EQ","569.95","582.00","565.25","568.90","578.00","578.10","575.16","798.00","476.85",104128,"59,890,019.05",6852
"01-Dec-2011","EQ","579.00","584.70","565.30","565.35","567.00","568.90","573.70","798.00","476.85",114066,"65,439,610.25",8518
"30-Nov-2011","EQ","560.10","569.00","555.20","565.25","568.00","565.35","563.56","798.00","476.85",120172,"67,724,695.35",8234
"29-Nov-2011","EQ","582.95","582.95","560.10","575.00","565.80","565.25","570.02","798.00","476.85",101028,"57,587,852.25",11865
"28-Nov-2011","EQ","562.00","585.00","562.00","560.10","581.80","575.00","572.34","798.00","476.85",117961,"67,514,300.85",11382
"25-Nov-2011","EQ","570.55","582.85","550.00","570.55","557.65","560.10","562.30","798.00","476.85",245250,"137,904,380.35",15474
"24-Nov-2011","EQ","571.00","580.00","550.45","573.20","580.00","570.55","561.78","798.00","476.85",168586,"94,708,323.30",12691
"23-Nov-2011","EQ","591.65","592.00","569.10","596.85","569.10","573.20","580.82","798.00","476.85",91505,"53,147,489.50",13660
"22-Nov-2011","EQ","580.50","602.00","565.60","582.30","600.10","596.85","582.88","798.00","476.85",238843,"139,217,445.30",18503
"21-Nov-2011","EQ","593.70","604.80","578.25","599.00","579.80","582.30","588.03","798.00","476.85",92720,"54,521,958.75",8744
"18-Nov-2011","EQ","595.00","605.00","588.80","598.55","601.05","599.00","596.47","798.00","476.85",113240,"67,543,710.20",6330
"17-Nov-2011","EQ","607.00","614.95","596.15","607.75","598.50","598.55","604.77","798.00","476.85",78027,"47,188,013.60",6104
"16-Nov-2011","EQ","612.00","618.80","598.35","617.85","611.00","607.75","607.34","798.00","476.85",225823,"137,151,224.30",10152
"15-Nov-2011","EQ","610.00","623.70","595.80","610.90","620.00","617.85","610.19","798.00","476.85",637374,"388,918,578.60",25455
"14-Nov-2011","EQ","601.75","618.40","601.70","597.35","612.00","610.90","612.52","798.00","476.85",218122,"133,605,057.90",10965
"11-Nov-2011","EQ","604.80","615.00","592.00","601.90","598.00","597.35","600.83","798.00","476.85",207611,"124,739,407.40",13099
"09-Nov-2011","EQ","615.00","618.80","598.80","615.75","603.00","601.90","609.78","798.00","476.85",114989,"70,118,291.90",7737
"08-Nov-2011","EQ","632.05","634.00","608.80","628.05","612.10","615.75","619.08","798.00","476.85",141925,"87,862,892.60",9129
"04-Nov-2011","EQ","629.70","633.40","618.00","621.15","629.25","628.05","627.15","798.00","476.85",138014,"86,555,636.50",6214
"03-Nov-2011","EQ","623.00","632.30","618.30","622.10","622.00","621.15","624.84","798.00","476.85",273605,"170,960,334.90",13467
"02-Nov-2011","EQ","581.00","626.85","572.35","591.60","625.45","622.10","615.57","798.00","476.85",458706,"282,366,453.40",20934
"01-Nov-2011","EQ","580.20","595.85","580.00","585.50","594.05","591.60","589.49","798.00","476.85",168454,"99,301,230.10",12745
"31-Oct-2011","EQ","590.00","593.00","580.10","587.50","588.00","585.50","586.97","798.00","476.85",122394,"71,842,090.40",10880
"28-Oct-2011","EQ","571.00","596.50","571.00","566.10","587.25","587.50","585.85","801.70","476.85",244140,"143,028,872.35",17254
"26-Oct-2011","EQ","551.10","570.00","551.10","560.80","568.00","566.10","565.73","801.70","476.85",17505,"9,903,085.55",1015
"25-Oct-2011","EQ","570.00","570.00","551.00","562.95","564.00","560.80","557.53","801.70","476.85",191602,"106,823,535.40",10131
"24-Oct-2011","EQ","588.85","588.85","561.00","571.60","561.50","562.95","570.72","801.70","476.85",125958,"71,886,809.05",9519
"21-Oct-2011","EQ","571.15","588.85","568.70","569.70","572.05","571.60","579.00","801.70","476.85",131908,"76,375,283.40",7878
"20-Oct-2011","EQ","572.50","573.70","562.00","578.15","570.60","569.70","567.62","801.70","476.85",91703,"52,052,280.70",8418
"19-Oct-2011","EQ","572.05","580.50","570.00","569.10","577.05","578.15","576.14","801.70","476.85",103373,"59,557,232.75",7875
"18-Oct-2011","EQ","582.95","588.00","565.05","584.35","569.05","569.10","570.29","801.70","476.85",97487,"55,595,811.40",9215
"17-Oct-2011","EQ","599.00","599.90","579.00","594.90","585.20","584.35","587.38","801.70","476.85",142519,"83,712,161.25",8468
"14-Oct-2011","EQ","611.45","615.00","590.00","605.45","592.80","594.90","601.42","801.70","476.85",308670,"185,640,995.80",15085
"13-Oct-2011","EQ","575.25","611.80","575.25","584.70","607.55","605.45","598.80","801.70","476.85",234494,"140,416,101.85",14343
"12-Oct-2011","EQ","578.00","594.80","578.00","574.70","583.25","584.70","586.58","801.70","476.85",231098,"135,557,187.90",17916
"11-Oct-2011","EQ","576.10","589.00","568.00","576.10","580.00","574.70","579.88","801.70","476.85",230639,"133,742,237.80",16390
"10-Oct-2011","EQ","551.15","578.50","551.15","563.05","573.70","576.10","572.88","801.70","476.85",151213,"86,626,960.75",8208
"07-Oct-2011","EQ","536.10","565.40","535.10","531.95","564.95","563.05","554.56","801.70","476.85",268789,"149,060,233.70",18531
"05-Oct-2011","EQ","550.45","558.00","529.70","547.00","534.55","531.95","540.80","801.70","476.85",131691,"71,218,416.70",10750
"04-Oct-2011","EQ","553.00","559.70","538.60","553.80","553.70","547.00","548.80","801.70","476.85",139269,"76,430,825.30",11913
"03-Oct-2011","EQ","556.25","568.70","551.30","574.15","552.00","553.80","557.20","801.70","476.85",115147,"64,159,431.75",8342
"30-Sep-2011","EQ","571.00","579.50","555.55","571.65","572.00","574.15","570.04","851.00","476.85",233816,"133,283,368.35",13327
"29-Sep-2011","EQ","580.00","580.00","556.20","581.60","573.05","571.65","569.33","851.00","476.85",381890,"217,420,812.65",16258
"28-Sep-2011","EQ","619.00","648.55","576.10","610.45","579.00","581.60","597.29","851.00","476.85",499782,"298,514,610.50",22834
"27-Sep-2011","EQ","603.95","616.85","603.95","603.95","610.00","610.45","611.57","851.00","476.85",201438,"123,192,881.75",11842
"26-Sep-2011","EQ","635.95","636.30","600.00","626.05","600.10","603.95","613.92","851.00","476.85",233965,"143,636,922.55",14617
"23-Sep-2011","EQ","621.05","635.95","620.00","627.40","625.10","626.05","627.92","851.00","476.85",186768,"117,275,927.95",10669
"22-Sep-2011","EQ","641.05","648.00","625.00","650.15","625.90","627.40","637.79","851.00","476.85",103105,"65,759,093.90",5943
"21-Sep-2011","EQ","658.90","658.90","644.85","648.10","649.00","650.15","650.85","851.00","476.85",110684,"72,038,459.25",6223
"20-Sep-2011","EQ","633.95","651.90","633.90","635.25","647.50","648.10","645.80","851.00","476.85",128300,"82,856,099.80",6503
"19-Sep-2011","EQ","649.95","649.95","630.00","650.45","636.00","635.25","639.37","851.00","476.85",89967,"57,521,879.60",6697
"16-Sep-2011","EQ","641.85","657.00","631.20","636.20","653.00","650.45","645.00","851.00","476.85",280656,"181,023,607.60",9940
"15-Sep-2011","EQ","633.95","640.00","626.05","628.30","637.25","636.20","633.32","851.00","476.85",146863,"93,011,662.85",7179
"14-Sep-2011","EQ","637.10","641.80","618.00","630.75","628.50","628.30","629.61","851.00","476.85",245251,"154,411,806.75",12255
"13-Sep-2011","EQ","637.95","649.00","628.70","630.65","629.05","630.75","636.99","851.00","476.85",156090,"99,427,620.55",8809
"12-Sep-2011","EQ","651.15","655.00","625.60","664.45","630.00","630.65","635.94","851.00","476.85",198657,"126,332,940.95",12785
"09-Sep-2011","EQ","691.00","693.95","656.10","685.70","658.10","664.45","680.45","851.00","476.85",136078,"92,594,426.05",7789
