"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"11-Apr-2016","EQ","423.90","431.90","417.50","421.60","430.10","429.80","425.20","613.45","366.75",6221772,"2,645,476,747.30",60533
"08-Apr-2016","EQ","426.70","427.35","420.05","426.65","422.65","421.60","422.08","613.45","366.75",6881318,"2,904,495,415.60",80979
"07-Apr-2016","EQ","427.75","431.80","424.90","424.65","426.05","426.65","428.79","613.45","366.75",5374072,"2,304,355,500.70",64994
"06-Apr-2016","EQ","433.30","436.30","423.10","432.60","427.00","424.65","427.39","613.45","366.75",7457831,"3,187,401,650.35",80896
"05-Apr-2016","EQ","443.40","449.50","431.00","444.75","431.30","432.60","439.70","613.45","366.75",12100258,"5,320,487,967.10",150725
"04-Apr-2016","EQ","451.50","451.55","442.10","449.90","445.20","444.75","445.86","613.45","366.75",5347581,"2,384,297,753.80",71535
"01-Apr-2016","EQ","440.90","452.00","440.05","444.15","449.60","449.90","447.47","613.45","366.75",8827751,"3,950,177,047.10",113540
"31-Mar-2016","EQ","443.70","449.00","438.20","444.25","445.50","444.15","443.86","613.45","366.75",12671936,"5,624,600,506.65",249206
"30-Mar-2016","EQ","433.30","445.70","432.10","429.45","444.00","444.25","439.54","613.45","366.75",9551121,"4,198,055,778.10",179422
"29-Mar-2016","EQ","423.90","432.90","422.40","422.90","429.00","429.45","428.59","613.45","366.75",6674980,"2,860,849,116.45",79225
"28-Mar-2016","EQ","437.85","438.60","419.80","437.50","425.50","422.90","429.59","613.45","366.75",9200929,"3,952,659,597.95",92481
"23-Mar-2016","EQ","439.25","441.25","435.10","441.25","437.85","437.50","437.55","613.45","366.75",5018310,"2,195,749,819.90",60079
"22-Mar-2016","EQ","447.00","447.60","434.30","444.50","440.80","441.25","441.74","613.45","366.75",8004834,"3,536,079,343.80",100617
"21-Mar-2016","EQ","439.00","445.50","437.90","436.10","444.55","444.50","442.32","613.45","366.75",8910574,"3,941,292,769.95",112856
"18-Mar-2016","EQ","429.95","437.60","429.10","428.15","436.85","436.10","433.11","613.45","366.75",6675930,"2,891,405,728.50",106275
"17-Mar-2016","EQ","430.00","435.00","425.50","424.60","426.65","428.15","430.41","613.45","366.75",11080947,"4,769,312,144.80",159496
"16-Mar-2016","EQ","419.00","426.35","411.00","418.85","425.90","424.60","418.50","613.45","366.75",8290044,"3,469,420,883.25",91924
"15-Mar-2016","EQ","417.50","421.75","416.10","415.45","418.80","418.85","419.11","613.45","366.75",8188560,"3,431,879,755.40",75330
"14-Mar-2016","EQ","417.60","422.25","413.10","412.80","416.50","415.45","417.32","613.45","366.75",6963673,"2,906,085,491.35",67354
"11-Mar-2016","EQ","413.85","421.95","408.25","413.00","412.90","412.80","415.03","613.45","366.75",8348484,"3,464,893,245.60",91366
"10-Mar-2016","EQ","417.50","420.00","410.60","416.85","412.55","413.00","414.25","613.45","366.75",5631550,"2,332,862,953.60",82892
"09-Mar-2016","EQ","409.00","418.20","407.50","411.75","416.50","416.85","415.33","613.45","366.75",8437253,"3,504,279,491.00",92734
"08-Mar-2016","EQ","415.60","423.05","408.80","416.05","411.30","411.75","414.89","613.45","366.75",6921273,"2,871,596,101.35",92865
"04-Mar-2016","EQ","418.15","418.15","409.25","417.15","417.50","416.05","414.26","654.90","366.75",8992492,"3,725,224,273.75",89561
"03-Mar-2016","EQ","411.35","419.00","407.10","407.25","415.90","417.15","412.07","654.90","366.75",14677533,"6,048,137,321.40",142436
"02-Mar-2016","EQ","400.00","411.80","400.00","392.00","407.00","407.25","407.64","654.90","366.75",15332044,"6,249,900,132.85",148002
