,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
0,09-Apr-2010,EQ,"2,030.00","2,072.00","2,030.00","2,017.25","2,062.90","2,056.95","2,056.01","2,079.65","1,036.00",365094,"750,638,691.05",
1,08-Apr-2010,EQ,"2,035.00","2,060.00","2,006.10","2,038.10","2,024.00","2,017.25","2,034.34","2,079.65","1,036.00",374813,"762,498,322.90",
2,07-Apr-2010,EQ,"2,058.00","2,075.95","2,020.00","2,039.10","2,046.00","2,038.10","2,049.11","2,079.65","1,036.00",475419,"974,184,141.75",
3,06-Apr-2010,EQ,"2,050.00","2,078.80","2,028.50","2,038.25","2,035.35","2,039.10","2,045.62","2,079.65","1,036.00",535341,"1,095,106,241.05",
4,05-Apr-2010,EQ,"1,954.00","2,059.00","1,948.10","1,945.25","2,059.00","2,038.25","2,004.99","2,079.65","1,036.00",607069,"1,217,170,122.40",
5,01-Apr-2010,EQ,"1,965.00","1,978.80","1,938.15","1,944.40","1,946.00","1,945.25","1,953.63","2,079.65","1,015.25",398203,"777,939,418.45",
6,31-Mar-2010,EQ,"2,001.00","2,030.00","1,936.00","1,967.35","1,948.90","1,944.40","1,976.03","2,079.65","1,015.25",594801,"1,175,343,318.40",
7,30-Mar-2010,EQ,"2,048.80","2,057.95","1,961.55","2,006.20","1,965.00","1,967.35","2,011.08","2,079.65","1,015.25",688516,"1,384,661,583.95",
8,29-Mar-2010,EQ,"2,012.00","2,036.65","2,000.00","2,010.75","2,006.00","2,006.20","2,019.52","2,079.65","1,015.25",336444,"679,455,195.30",
9,26-Mar-2010,EQ,"2,027.70","2,079.65","1,990.90","2,023.60","2,007.55","2,010.75","2,029.23","2,079.65",990.10,1204017,"2,443,231,269.50",
10,25-Mar-2010,EQ,"1,920.00","2,058.00","1,920.00","1,938.10","2,040.00","2,023.60","1,985.47","2,058.00",990.10,1211336,"2,405,069,569.30",
11,23-Mar-2010,EQ,"1,958.80","1,977.55","1,927.00","1,949.95","1,939.05","1,938.10","1,944.49","1,977.90",990.10,261757,"508,984,498.80",
12,22-Mar-2010,EQ,"1,950.00","1,967.50","1,935.25","1,968.20","1,950.25","1,949.95","1,952.38","1,977.90",990.10,335754,"655,520,765.30",
13,19-Mar-2010,EQ,"1,949.00","1,977.90","1,935.00","1,934.60","1,966.00","1,968.20","1,963.29","1,977.90",950.00,461442,"905,943,927.05",
14,18-Mar-2010,EQ,"1,931.50","1,943.70","1,925.00","1,931.50","1,940.00","1,934.60","1,931.44","1,954.00",950.00,324542,"626,834,822.80",
15,17-Mar-2010,EQ,"1,938.00","1,943.75","1,916.30","1,913.95","1,930.00","1,931.50","1,927.99","1,954.00",950.00,204551,"394,372,476.05",
16,16-Mar-2010,EQ,"1,910.75","1,939.05","1,905.00","1,910.75","1,911.35","1,913.95","1,916.48","1,954.00",950.00,189726,"363,606,842.20",
17,15-Mar-2010,EQ,"1,931.00","1,944.70","1,903.20","1,918.55","1,910.65","1,910.75","1,915.38","1,954.00",950.00,373530,"715,450,633.60",
18,12-Mar-2010,EQ,"1,860.40","1,932.05","1,860.40","1,912.15","1,918.00","1,918.55","1,918.07","1,954.00",922.00,373725,"716,832,189.45",
19,11-Mar-2010,EQ,"1,941.25","1,944.70","1,901.30","1,939.65","1,908.25","1,912.15","1,911.38","1,954.00",922.00,670880,"1,282,309,469.80",
20,10-Mar-2010,EQ,"1,889.80","1,954.00","1,878.20","1,875.95","1,954.00","1,939.65","1,922.31","1,954.00",922.00,567857,"1,091,597,128.35",
21,09-Mar-2010,EQ,"1,901.60","1,918.50","1,868.20","1,913.90","1,876.00","1,875.95","1,879.22","1,927.90",922.00,441606,"829,876,375.95",
22,08-Mar-2010,EQ,"1,880.00","1,927.90","1,876.00","1,870.60","1,912.85","1,913.90","1,910.81","1,927.90",922.00,686239,"1,311,273,398.35",
23,05-Mar-2010,EQ,"1,799.00","1,894.70","1,799.00","1,800.40","1,874.00","1,870.60","1,839.06","1,894.70",896.00,360018,"662,095,870.70",
24,04-Mar-2010,EQ,"1,809.90","1,811.85","1,781.00","1,811.80","1,801.70","1,800.40","1,794.34","1,819.75",896.00,275290,"493,963,360.65",
