,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
0,11-Apr-2018,EQ,550.1,551.0,534.0,546.15,540.0,539.8,539.64,627.6,447.5,9261807,"4,998,046,106.35",96508.0
1,10-Apr-2018,EQ,523.0,549.7,521.4,519.3,547.5,546.15,538.72,627.6,447.5,21689156,"11,684,273,812.80",190731.0
2,09-Apr-2018,EQ,502.2,522.0,501.2,500.2,517.4,519.3,515.25,627.6,447.5,8708770,"4,487,150,481.30",97950.0
3,06-Apr-2018,EQ,502.95,502.95,495.2,503.1,498.75,500.2,498.9,627.6,447.5,3812133,"1,901,889,025.45",43750.0
4,05-Apr-2018,EQ,498.4,504.65,495.2,492.25,502.9,503.1,499.36,627.6,447.5,6682587,"3,337,037,554.95",53528.0
5,04-Apr-2018,EQ,504.5,504.5,490.25,501.55,491.95,492.25,496.99,627.6,447.5,6047813,"3,005,731,966.60",66163.0
6,03-Apr-2018,EQ,494.0,506.0,493.7,499.05,502.0,501.55,499.31,627.6,447.5,6053789,"3,022,708,508.30",92038.0
7,02-Apr-2018,EQ,506.75,508.5,492.2,510.5,499.3,499.05,498.55,627.6,447.5,7120498,"3,549,905,658.70",112010.0
8,28-Mar-2018,EQ,512.9,512.9,501.6,512.2,510.55,510.5,508.17,627.6,447.5,10980960,"5,580,173,065.40",111873.0
9,27-Mar-2018,EQ,512.3,522.55,509.05,507.3,514.95,512.2,516.39,627.6,447.5,6423140,"3,316,827,454.80",57201.0
10,26-Mar-2018,EQ,499.0,509.3,495.2,499.5,508.05,507.3,502.15,627.6,447.5,9498614,"4,769,689,229.85",84152.0
11,23-Mar-2018,EQ,509.5,510.25,496.0,518.2,498.25,499.5,500.81,627.6,447.5,29385110,"14,716,300,161.25",128073.0
12,22-Mar-2018,EQ,522.6,525.9,516.75,526.3,518.5,518.2,520.87,627.6,447.5,7194256,"3,747,257,474.80",115898.0
13,21-Mar-2018,EQ,523.0,532.5,522.5,521.1,525.8,526.3,528.27,627.6,447.5,5518826,"2,915,446,908.20",99641.0
14,20-Mar-2018,EQ,509.0,525.0,509.0,519.45,523.0,521.1,518.11,627.6,447.5,5398111,"2,796,830,551.65",55384.0
15,19-Mar-2018,EQ,522.6,526.0,517.05,522.6,522.1,519.45,520.31,627.6,447.5,4656613,"2,422,887,363.50",77927.0
16,16-Mar-2018,EQ,530.9,532.9,520.5,529.65,524.75,522.6,525.37,627.6,447.5,12146623,"6,381,458,832.70",76552.0
17,15-Mar-2018,EQ,535.2,539.2,528.25,536.15,530.0,529.65,533.5,627.6,447.5,3932830,"2,098,147,902.40",46912.0
18,14-Mar-2018,EQ,528.95,538.0,522.5,531.5,537.45,536.15,527.9,627.6,447.5,4976540,"2,627,107,173.65",61875.0
19,13-Mar-2018,EQ,517.1,534.95,514.65,519.2,531.2,531.5,529.39,627.6,447.5,7846232,"4,153,683,863.15",79834.0
20,12-Mar-2018,EQ,510.6,521.95,505.3,505.35,518.6,519.2,510.91,627.6,447.5,5283334,"2,699,288,020.20",63422.0
21,09-Mar-2018,EQ,522.45,522.55,503.0,520.55,507.0,505.35,513.43,627.6,447.5,4955525,"2,544,330,900.80",65345.0
22,08-Mar-2018,EQ,518.45,523.95,507.45,512.65,521.15,520.55,514.86,627.6,447.5,8483978,"4,368,098,074.20",82839.0
23,07-Mar-2018,EQ,510.9,517.9,507.55,517.35,515.2,512.65,512.17,627.6,447.5,10428057,"5,340,935,464.40",125638.0
24,06-Mar-2018,EQ,526.0,530.65,511.2,524.55,512.5,517.35,524.45,627.6,447.5,12240160,"6,419,343,386.15",124317.0
25,05-Mar-2018,EQ,524.0,528.95,521.3,525.75,524.55,524.55,524.79,627.6,447.5,6766199,"3,550,854,046.95",78220.0
26,01-Mar-2018,EQ,524.0,535.55,522.0,528.75,526.65,525.75,529.37,627.6,447.5,9827510,"5,202,366,026.00",80903.0
27,28-Feb-2018,EQ,534.0,536.5,520.0,538.4,526.7,528.75,528.11,627.6,447.5,6626661,"3,499,601,151.70",102972.0
28,27-Feb-2018,EQ,551.6,551.6,536.15,552.3,539.5,538.4,543.06,627.6,447.5,4136383,"2,246,284,235.85",54454.0
29,26-Feb-2018,EQ,541.1,554.4,539.0,536.65,550.0,552.3,548.09,627.6,447.5,5297794,"2,903,644,096.85",96778.0
30,23-Feb-2018,EQ,527.0,538.9,525.55,530.25,537.5,536.65,533.8,627.6,447.5,3888629,"2,075,756,240.45",55264.0
31,22-Feb-2018,EQ,533.0,533.75,527.5,535.8,529.2,530.25,530.37,627.6,447.5,7808359,"4,141,357,704.90",89927.0
32,21-Feb-2018,EQ,534.0,538.5,524.4,531.7,536.0,535.8,531.37,627.6,447.5,4638382,"2,464,681,322.45",62749.0
33,20-Feb-2018,EQ,542.0,548.05,529.4,540.55,530.7,531.7,540.04,627.6,447.5,3395183,"1,833,522,628.50",56937.0
34,19-Feb-2018,EQ,537.85,544.95,527.5,537.85,541.75,540.55,533.99,627.6,447.5,4251723,"2,270,377,956.40",56866.0
35,16-Feb-2018,EQ,547.05,548.6,535.0,543.7,538.75,537.85,539.56,627.6,447.5,3910503,"2,109,950,927.10",58185.0
36,15-Feb-2018,EQ,534.75,554.8,531.35,543.9,543.7,543.7,543.53,627.6,447.5,11593643,"6,301,534,721.25",100722.0
37,14-Feb-2018,EQ,565.0,565.85,540.1,564.2,541.8,543.9,549.08,627.6,447.5,6478108,"3,557,014,143.95",80356.0
38,12-Feb-2018,EQ,563.7,568.0,560.35,557.55,562.6,564.2,564.12,627.6,447.5,4765319,"2,688,214,842.25",52010.0
39,09-Feb-2018,EQ,559.9,561.95,550.4,568.45,558.05,557.55,555.89,627.6,447.5,5865587,"3,260,634,336.85",67074.0
40,08-Feb-2018,EQ,562.8,576.9,559.7,559.35,570.0,568.45,570.01,627.6,447.5,5816886,"3,315,665,411.65",92355.0
41,07-Feb-2018,EQ,568.0,574.65,556.0,563.7,558.65,559.35,566.01,627.6,447.5,7679830,"4,346,838,428.50",99330.0
42,06-Feb-2018,EQ,543.0,577.05,534.0,566.25,565.05,563.7,546.48,627.6,447.5,13938327,"7,617,079,383.50",130833.0
