,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,<html>
197,08-Jul-2015,EQ,436.0,453.75,435.5,436.55,447.55,450.3,447.76,490.6,243.2,1901206.0,"851,281,191.45",84615.0,
198,07-Jul-2015,EQ,445.0,458.0,434.7,450.15,436.5,436.55,440.77,490.6,243.2,2216795.0,"977,102,662.50",54372.0,
199,06-Jul-2015,EQ,460.0,460.0,446.45,464.5,449.0,450.15,449.88,490.6,243.2,1204695.0,"541,973,550.85",81108.0,
200,03-Jul-2015,EQ,474.5,474.5,456.05,479.85,464.0,464.5,462.53,490.6,243.2,990766.0,"458,258,293.65",46799.0,
201,02-Jul-2015,EQ,448.0,485.0,444.1,440.95,475.55,479.85,464.4,490.6,243.2,1743154.0,"809,527,348.80",75560.0,
202,01-Jul-2015,EQ,453.7,453.7,439.75,447.0,440.45,440.95,446.89,490.6,243.2,763849.0,"341,358,268.75",38945.0,
203,30-Jun-2015,EQ,456.8,459.95,441.25,449.9,448.8,447.0,451.61,490.6,243.2,2153742.0,"972,659,225.20",58849.0,
204,29-Jun-2015,EQ,431.7,458.45,422.1,435.8,454.0,449.9,449.45,490.6,243.2,1385228.0,"622,594,625.55",59042.0,
205,26-Jun-2015,EQ,456.3,458.9,433.0,458.95,434.35,435.8,440.29,490.6,232.5,1393353.0,"613,476,149.70",61944.0,
206,25-Jun-2015,EQ,458.35,471.75,452.25,463.35,452.75,458.95,465.39,490.6,232.5,1639161.0,"762,841,450.00",57454.0,
207,24-Jun-2015,EQ,475.0,478.45,461.15,480.45,462.25,463.35,468.61,490.6,232.5,2196658.0,"1,029,384,314.60",81783.0,
208,23-Jun-2015,EQ,481.6,484.6,472.1,482.3,479.0,480.45,478.26,490.6,232.5,1281923.0,"613,096,836.85",104070.0,
209,22-Jun-2015,EQ,470.0,486.9,458.0,466.05,485.0,482.3,471.56,490.6,232.5,1831179.0,"863,507,303.00",65922.0,
210,19-Jun-2015,EQ,461.3,475.0,456.1,455.95,473.35,466.05,465.15,490.6,232.5,1964630.0,"913,847,858.15",67005.0,
211,18-Jun-2015,EQ,469.6,469.6,450.3,473.25,457.0,455.95,457.29,490.6,232.5,2133088.0,"975,444,557.90",139136.0,
212,17-Jun-2015,EQ,464.0,475.0,458.0,461.4,474.9,473.25,465.11,490.6,232.5,1412704.0,"657,066,394.20",52974.0,
213,16-Jun-2015,EQ,460.2,470.8,451.25,455.05,460.15,461.4,461.85,490.6,232.5,1425010.0,"658,147,484.40",50730.0,
214,15-Jun-2015,EQ,441.7,461.85,435.0,441.3,459.0,455.05,447.39,490.6,232.5,962829.0,"430,759,782.45",60188.0,
215,12-Jun-2015,EQ,456.0,456.0,436.4,456.7,439.75,441.3,442.21,490.6,232.5,1097347.0,"485,262,654.65",46863.0,
216,11-Jun-2015,EQ,448.55,474.0,447.0,443.3,450.95,456.7,460.88,490.6,232.5,2065007.0,"951,728,429.95",77624.0,
217,10-Jun-2015,EQ,451.8,464.2,433.0,448.0,443.4,443.3,448.72,490.6,232.5,1762375.0,"790,811,269.25",83277.0,
218,09-Jun-2015,EQ,453.3,457.0,441.25,448.05,447.0,448.0,445.94,490.6,232.5,2181492.0,"972,814,520.25",71264.0,
219,08-Jun-2015,EQ,442.1,452.7,435.0,447.1,447.05,448.05,442.32,490.6,232.5,943253.0,"417,217,644.65",29977.0,
220,05-Jun-2015,EQ,428.2,450.6,421.55,435.2,449.0,447.1,435.07,490.6,230.05,3604579.0,"1,568,245,488.20",65305.0,
221,04-Jun-2015,EQ,424.0,441.0,416.3,423.95,426.9,435.2,428.09,490.6,230.05,1884624.0,"806,786,578.70",65725.0,
222,03-Jun-2015,EQ,454.0,454.1,414.05,453.8,420.0,423.95,428.64,490.6,230.05,2216493.0,"950,077,691.65",78706.0,
223,02-Jun-2015,EQ,465.1,474.0,445.4,471.45,452.75,453.8,453.65,490.6,230.05,2758029.0,"1,251,189,812.50",87914.0,
224,01-Jun-2015,EQ,462.1,474.9,437.65,478.85,470.0,471.45,467.19,490.6,230.05,7329572.0,"3,424,332,899.85",131093.0,
225,29-May-2015,EQ,440.0,487.7,436.0,440.75,478.0,478.85,471.88,490.6,228.25,49323892.0,"23,274,780,388.70",289775.0,
226,28-May-2015,EQ,436.1,451.0,418.65,437.85,442.65,440.75,431.92,490.6,228.25,5983896.0,"2,584,588,740.70",127595.0,
227,27-May-2015,EQ,450.0,455.95,425.5,462.0,437.2,437.85,441.04,490.6,228.25,3299963.0,"1,455,425,751.10",86195.0,
228,26-May-2015,EQ,448.8,490.6,445.1,450.7,460.5,462.0,466.31,490.6,228.25,6941574.0,"3,236,934,075.60",123117.0,
229,25-May-2015,EQ,434.6,459.45,426.1,434.05,448.6,450.7,441.41,473.0,228.25,2468857.0,"1,089,783,532.30",37880.0,
230,22-May-2015,EQ,436.9,438.4,421.3,434.1,436.6,434.05,431.36,473.0,226.0,1801813.0,"777,230,594.10",50855.0,
231,21-May-2015,EQ,445.55,447.95,431.0,448.7,432.1,434.1,439.6,473.0,226.0,2546070.0,"1,119,252,646.60",85900.0,
232,20-May-2015,EQ,433.55,473.0,432.1,430.2,449.95,448.7,447.18,473.0,226.0,6387911.0,"2,856,522,747.75",86799.0,
233,19-May-2015,EQ,415.75,441.75,415.75,418.0,441.0,430.2,427.83,441.75,226.0,3265200.0,"1,396,965,327.25",70235.0,
234,18-May-2015,EQ,417.8,419.0,412.15,410.0,419.0,418.0,415.99,422.0,226.0,3231749.0,"1,344,385,910.15",60721.0,
235,15-May-2015,EQ,404.3,415.15,401.0,401.15,410.0,410.0,410.51,422.0,216.85,3815210.0,"1,566,173,055.45",65589.0,
236,14-May-2015,EQ,392.15,405.0,388.75,392.15,400.7,401.15,398.58,422.0,216.85,6007048.0,"2,394,297,573.75",100166.0,
237,13-May-2015,EQ,390.0,405.45,387.2,384.5,395.0,392.15,394.69,422.0,216.85,5765458.0,"2,275,595,613.25",106032.0,
238,12-May-2015,EQ,388.0,391.95,382.45,390.15,383.2,384.5,388.06,422.0,216.85,2095784.0,"813,298,641.60",59242.0,
239,11-May-2015,EQ,395.4,395.4,381.3,388.2,384.0,390.15,391.24,422.0,216.85,2695463.0,"1,054,573,716.75",69268.0,
240,08-May-2015,EQ,376.0,393.7,374.0,369.45,390.05,388.2,384.94,422.0,202.5,1301327.0,"500,932,441.00",44034.0,
241,07-May-2015,EQ,378.55,388.8,364.4,385.9,371.1,369.45,375.06,422.0,202.5,2471178.0,"926,850,866.95",80320.0,
242,06-May-2015,EQ,392.0,398.0,375.75,391.0,381.0,385.9,393.45,422.0,202.5,1708594.0,"672,239,056.05",76558.0,
243,05-May-2015,EQ,398.0,399.65,387.0,396.3,391.0,391.0,394.15,422.0,202.5,664628.0,"261,963,369.75",44335.0,
244,04-May-2015,EQ,405.1,405.1,384.25,401.3,400.0,396.3,395.32,422.0,202.5,1385449.0,"547,691,138.90",59285.0,
245,30-Apr-2015,EQ,398.9,402.9,394.5,395.3,400.0,401.3,399.1,422.0,202.5,1228520.0,"490,298,467.10",52922.0,
246,29-Apr-2015,EQ,404.85,404.85,382.5,401.05,395.0,395.3,392.01,422.0,202.5,7377483.0,"2,892,066,678.25",88582.0,
247,28-Apr-2015,EQ,390.05,422.0,387.1,395.55,404.05,401.05,401.6,422.0,202.5,2235637.0,"897,821,362.00",82316.0,
248,27-Apr-2015,EQ,375.05,402.0,371.65,373.3,397.0,395.55,389.44,402.0,202.5,1590750.0,"619,498,153.90",53042.0,
249,24-Apr-2015,EQ,368.0,377.0,366.1,371.9,373.2,373.3,371.7,399.35,195.15,749654.0,"278,645,251.50",33273.0,
250,23-Apr-2015,EQ,366.4,373.9,364.8,367.6,373.0,371.9,372.07,399.35,195.15,793727.0,"295,321,750.00",54406.0,
251,22-Apr-2015,EQ,370.95,373.8,355.55,369.1,365.95,367.6,364.19,399.35,195.15,1798356.0,"654,944,361.55",75283.0,
252,21-Apr-2015,EQ,373.6,374.5,365.2,370.15,369.1,369.1,369.33,399.35,195.15,931888.0,"344,173,683.55",36668.0,
253,20-Apr-2015,EQ,373.0,379.8,366.55,374.9,370.95,370.15,370.87,399.35,195.15,1709456.0,"633,989,569.30",33478.0,
254,17-Apr-2015,EQ,379.65,381.85,372.0,380.75,377.1,374.9,378.04,399.35,191.7,2600023.0,"982,921,636.25",56232.0,
255,16-Apr-2015,EQ,378.4,384.8,378.4,377.15,380.55,380.75,380.96,399.35,191.7,2690538.0,"1,024,987,599.20",102162.0,
256,15-Apr-2015,EQ,381.25,386.0,373.8,385.25,378.8,377.15,378.13,399.35,191.7,9375011.0,"3,544,937,059.80",111228.0,
257,13-Apr-2015,EQ,376.55,386.5,374.0,376.55,384.95,385.25,383.69,399.35,191.7,1103858.0,"423,542,462.95",60065.0,
258,10-Apr-2015,EQ,381.0,381.0,369.0,380.1,373.9,376.55,373.62,399.35,191.7,2466852.0,"921,656,759.35",77567.0,
259,09-Apr-2015,EQ,375.1,382.9,375.1,374.4,382.5,380.1,379.95,399.35,191.7,403291.0,"153,231,389.60",22008.0,
260,08-Apr-2015,EQ,388.7,388.7,369.95,384.95,372.0,374.4,382.44,399.35,191.7,2327544.0,"890,139,379.20",23070.0,
261,07-Apr-2015,EQ,380.0,385.45,379.85,379.9,385.0,384.95,382.0,399.35,191.7,1447760.0,"553,044,688.20",34309.0,
262,06-Apr-2015,EQ,394.4,394.4,375.4,384.95,380.0,379.9,382.69,399.35,191.7,967916.0,"370,414,849.40",46364.0,
263,01-Apr-2015,EQ,386.9,387.6,384.0,385.0,384.1,384.95,385.04,399.35,191.7,2214370.0,"852,627,542.30",47254.0,
264,31-Mar-2015,EQ,386.95,387.95,383.95,385.45,385.0,385.0,385.26,399.35,191.7,2820740.0,"1,086,730,717.50",76919.0,
265,30-Mar-2015,EQ,377.1,388.9,377.1,377.6,384.55,385.45,384.61,399.35,191.7,1219396.0,"468,994,379.10",36443.0,
266,27-Mar-2015,EQ,378.0,384.9,374.0,377.2,374.2,377.6,381.08,399.35,188.0,3194270.0,"1,217,275,283.60",39392.0,
267,26-Mar-2015,EQ,390.0,393.85,375.55,391.45,381.0,377.2,384.56,399.35,188.0,2527566.0,"971,992,510.05",50114.0,
268,25-Mar-2015,EQ,387.2,399.35,387.2,387.2,392.0,391.45,392.18,399.35,188.0,1151186.0,"451,470,810.65",52634.0,
269,24-Mar-2015,EQ,386.0,388.4,382.25,384.45,388.0,387.2,385.93,396.45,188.0,628989.0,"242,743,407.75",31928.0,
270,23-Mar-2015,EQ,379.3,386.9,375.35,385.35,384.55,384.45,382.81,396.45,188.0,758862.0,"290,496,598.35",29458.0,
271,20-Mar-2015,EQ,386.0,389.0,371.5,384.75,375.75,385.35,384.83,396.45,188.0,2788169.0,"1,072,957,182.25",50590.0,
272,19-Mar-2015,EQ,379.0,387.9,378.55,380.05,384.0,384.75,384.79,396.45,188.0,1484289.0,"571,135,715.50",53184.0,
273,18-Mar-2015,EQ,387.5,389.8,371.4,383.95,378.5,380.05,378.62,396.45,188.0,714703.0,"270,598,640.30",41752.0,
274,17-Mar-2015,EQ,381.0,396.45,375.5,382.05,385.5,383.95,389.38,396.45,188.0,986793.0,"384,233,558.60",24492.0,
275,16-Mar-2015,EQ,385.2,389.85,375.25,387.9,383.4,382.05,382.81,393.7,188.0,647451.0,"247,852,440.55",41469.0,
276,13-Mar-2015,EQ,388.05,392.85,384.9,389.25,391.0,387.9,389.92,393.7,188.0,6885531.0,"2,684,773,129.20",52885.0,
277,12-Mar-2015,EQ,377.25,393.7,377.25,377.65,388.8,389.25,388.37,393.7,188.0,2822373.0,"1,096,125,910.20",63045.0,
278,11-Mar-2015,EQ,365.25,386.0,365.25,369.95,380.0,377.65,372.76,386.95,188.0,2125133.0,"792,169,808.15",25478.0,
279,10-Mar-2015,EQ,370.05,376.9,366.55,364.95,370.0,369.95,371.58,386.95,188.0,3702919.0,"1,375,937,717.20",76668.0,
280,09-Mar-2015,EQ,361.0,369.0,361.0,363.9,363.0,364.95,364.97,386.95,188.0,3572715.0,"1,303,923,100.80",91186.0,
281,05-Mar-2015,EQ,357.65,366.95,357.65,361.2,363.8,363.9,364.48,386.95,177.2,2582823.0,"941,399,203.15",40930.0,
282,04-Mar-2015,EQ,359.1,366.0,358.0,358.7,360.4,361.2,363.87,386.95,177.2,1417522.0,"515,793,413.35",51280.0,
283,03-Mar-2015,EQ,359.0,365.0,355.6,359.65,358.7,358.7,359.74,386.95,177.2,2287198.0,"822,785,995.55",68087.0,
284,02-Mar-2015,EQ,367.85,370.0,358.5,367.55,359.0,359.65,364.41,386.95,177.2,5874084.0,"2,140,548,300.80",96819.0,
285,28-Feb-2015,EQ,376.7,376.7,364.95,367.65,368.0,367.55,367.59,386.95,169.0,55928.0,"20,558,767.45",2256.0,
286,27-Feb-2015,EQ,364.0,377.0,362.1,366.5,367.85,367.65,367.35,386.95,169.0,2529428.0,"929,173,918.65",92549.0,
287,26-Feb-2015,EQ,358.3,371.0,347.1,372.3,366.95,366.5,351.32,386.95,169.0,26541531.0,"9,324,574,360.05",52518.0,
288,25-Feb-2015,EQ,369.0,374.7,368.05,369.65,373.0,372.3,371.87,386.95,169.0,594419.0,"221,043,838.45",13135.0,
289,24-Feb-2015,EQ,363.1,371.0,361.5,367.3,371.0,369.65,364.16,386.95,169.0,10050875.0,"3,660,156,700.10",26596.0,
290,23-Feb-2015,EQ,365.9,374.0,362.0,361.15,366.0,367.3,366.86,386.95,169.0,532741.0,"195,439,678.35",12148.0,
291,20-Feb-2015,EQ,371.8,371.8,357.2,368.25,361.1,361.15,361.05,386.95,165.0,1460682.0,"527,375,675.40",62517.0,
292,19-Feb-2015,EQ,375.7,375.7,366.5,364.45,372.95,368.25,368.75,386.95,165.0,890896.0,"328,515,244.95",26506.0,
293,18-Feb-2015,EQ,364.1,369.65,363.0,370.25,364.1,364.45,364.14,386.95,165.0,299416.0,"109,030,782.50",25665.0,
294,16-Feb-2015,EQ,360.9,373.0,359.2,358.85,367.3,370.25,370.36,386.95,165.0,1189914.0,"440,692,709.30",40730.0,
295,13-Feb-2015,EQ,367.0,367.0,353.0,364.1,358.1,358.85,359.19,386.95,164.5,1368567.0,"491,577,383.65",56752.0,
296,12-Feb-2015,EQ,362.0,368.75,338.5,360.95,367.9,364.1,357.17,386.95,164.5,5133570.0,"1,833,562,604.85",93824.0,
297,11-Feb-2015,EQ,366.25,369.8,356.2,369.8,361.35,360.95,361.13,386.95,164.5,1316570.0,"475,446,919.95",55704.0,
298,10-Feb-2015,EQ,373.0,373.0,354.4,373.0,370.35,369.8,367.82,386.95,164.5,990877.0,"364,465,288.15",40723.0,
299,09-Feb-2015,EQ,382.7,382.7,367.55,378.25,374.95,373.0,373.2,386.95,164.5,1285729.0,"479,833,399.95",44875.0,
300,06-Feb-2015,EQ,379.4,381.0,374.8,376.8,380.0,378.25,377.38,386.95,162.35,1762202.0,"665,014,908.30",33525.0,
301,05-Feb-2015,EQ,377.0,381.0,368.2,377.55,378.0,376.8,378.36,386.95,162.35,1146554.0,"433,808,551.30",27696.0,
302,04-Feb-2015,EQ,382.4,385.0,371.0,376.3,377.0,377.55,377.92,386.95,162.35,3751978.0,"1,417,941,520.85",64209.0,
303,03-Feb-2015,EQ,367.0,383.75,365.25,370.1,377.0,376.3,375.43,386.95,162.35,2359736.0,"885,906,195.50",77333.0,
304,02-Feb-2015,EQ,369.8,374.75,368.3,361.85,369.85,370.1,371.05,386.95,162.35,701024.0,"260,111,498.30",34111.0,
305,30-Jan-2015,EQ,380.05,386.95,340.1,373.6,373.0,361.85,373.45,386.95,162.35,2409411.0,"899,800,467.60",76810.0,
306,29-Jan-2015,EQ,379.85,379.85,368.6,379.85,374.0,373.6,371.85,381.8,162.35,291433.0,"108,368,952.70",13469.0,
307,28-Jan-2015,EQ,364.85,381.8,362.25,363.65,379.25,379.85,377.16,381.8,162.35,1655581.0,"624,423,877.55",31732.0,
308,27-Jan-2015,EQ,364.2,368.8,360.55,368.5,363.95,363.65,366.82,375.0,162.35,769937.0,"282,429,694.45",50646.0,
309,23-Jan-2015,EQ,364.0,373.3,359.45,360.7,369.0,368.5,367.09,375.0,161.6,1165896.0,"427,991,113.60",34142.0,
310,22-Jan-2015,EQ,352.2,364.75,352.2,365.3,360.5,360.7,360.43,375.0,161.6,1031616.0,"371,822,042.25",25139.0,
311,21-Jan-2015,EQ,361.7,375.0,358.05,353.8,366.8,365.3,368.34,375.0,161.6,2008557.0,"739,832,197.45",90683.0,
312,20-Jan-2015,EQ,340.25,361.25,340.25,342.1,358.0,353.8,351.12,371.9,161.6,1175942.0,"412,896,014.90",29939.0,
313,19-Jan-2015,EQ,335.2,343.0,335.2,340.0,343.0,342.1,341.8,371.9,161.6,529280.0,"180,909,226.40",18266.0,
314,16-Jan-2015,EQ,345.0,345.0,337.0,340.1,343.2,340.0,340.22,371.9,161.6,73034.0,"24,847,535.20",2715.0,
315,15-Jan-2015,EQ,335.35,346.6,335.35,339.2,340.0,340.1,344.01,371.9,161.6,978890.0,"336,743,171.35",31262.0,
316,14-Jan-2015,EQ,340.1,342.0,332.2,340.7,340.0,339.2,336.87,371.9,161.6,853036.0,"287,358,960.75",22504.0,
317,13-Jan-2015,EQ,347.95,347.95,338.9,342.5,340.6,340.7,340.91,371.9,161.6,234783.0,"80,039,283.90",19849.0,
318,12-Jan-2015,EQ,338.2,343.85,338.2,343.0,343.0,342.5,342.39,371.9,161.6,141701.0,"48,517,703.90",8982.0,
319,09-Jan-2015,EQ,350.0,350.0,339.5,344.05,343.0,343.0,343.79,371.9,161.6,1173328.0,"403,373,575.70",13200.0,
320,08-Jan-2015,EQ,343.35,346.0,343.05,342.65,344.05,344.05,344.68,371.9,161.6,1423694.0,"490,724,347.50",42855.0,
321,07-Jan-2015,EQ,342.0,347.3,341.65,341.55,343.0,342.65,343.83,371.9,161.6,701097.0,"241,056,014.00",30822.0,
322,06-Jan-2015,EQ,342.0,351.6,338.3,342.4,340.0,341.55,345.13,371.9,161.6,1267514.0,"437,454,070.00",13467.0,
323,05-Jan-2015,EQ,332.5,347.65,332.5,337.2,341.0,342.4,343.45,371.9,161.6,662811.0,"227,641,448.70",45111.0,
324,02-Jan-2015,EQ,335.6,340.6,334.95,339.3,337.7,337.2,337.9,371.9,161.6,371430.0,"125,507,294.20",4773.0,
325,01-Jan-2015,EQ,333.5,340.5,329.85,336.9,340.0,339.3,336.42,371.9,161.6,103654.0,"34,870,774.70",2887.0,
326,31-Dec-2014,EQ,324.05,348.7,322.45,323.95,336.0,336.9,339.8,371.9,161.6,1115608.0,"379,081,389.90",30477.0,
327,30-Dec-2014,EQ,323.05,325.7,323.05,323.9,324.0,323.95,324.13,371.9,161.6,375835.0,"121,818,845.45",8289.0,
328,29-Dec-2014,EQ,327.25,333.0,322.0,332.85,322.5,323.9,326.29,371.9,161.6,256233.0,"83,606,656.25",9499.0,
329,26-Dec-2014,EQ,333.05,334.7,321.35,332.9,333.0,332.85,330.65,371.9,161.6,203378.0,"67,245,953.95",8154.0,
330,24-Dec-2014,EQ,339.5,339.5,319.0,336.0,334.0,332.9,330.51,371.9,161.6,612832.0,"202,546,098.60",26079.0,
331,23-Dec-2014,EQ,337.55,341.0,331.2,337.55,337.0,336.0,337.37,371.9,161.6,559387.0,"188,719,655.25",29995.0,
332,22-Dec-2014,EQ,346.6,349.9,331.15,349.95,335.95,337.55,337.58,371.9,161.6,665799.0,"224,760,680.15",40601.0,
333,19-Dec-2014,EQ,351.3,355.0,349.0,351.3,349.1,349.95,351.4,371.9,161.6,1124847.0,"395,269,178.00",44099.0,
334,18-Dec-2014,EQ,359.9,359.9,348.8,349.65,351.0,351.3,350.57,371.9,161.6,632535.0,"221,744,913.25",23212.0,
335,17-Dec-2014,EQ,347.8,356.75,342.0,345.7,353.6,349.65,349.52,371.9,161.6,2095792.0,"732,512,277.20",69034.0,
336,16-Dec-2014,EQ,348.6,348.6,339.25,346.85,345.8,345.7,345.54,371.9,161.6,1116148.0,"385,669,791.75",44745.0,
337,15-Dec-2014,EQ,336.7,351.0,336.4,340.6,344.6,346.85,346.05,371.9,161.6,2022418.0,"699,859,174.60",59120.0,
338,12-Dec-2014,EQ,350.0,350.75,335.2,346.7,341.0,340.6,340.72,371.9,161.6,2541278.0,"865,861,481.80",62145.0,
339,11-Dec-2014,EQ,331.0,371.9,331.0,330.1,348.15,346.7,351.54,371.9,161.6,4909942.0,"1,726,035,596.85",130043.0,
340,10-Dec-2014,EQ,320.0,333.6,320.0,318.35,333.0,330.1,327.93,333.6,161.6,1128952.0,"370,213,243.20",47051.0,
341,09-Dec-2014,EQ,308.9,323.0,305.55,310.95,319.5,318.35,317.35,323.0,161.6,1452733.0,"461,023,470.15",69941.0,
342,08-Dec-2014,EQ,311.0,317.5,307.75,309.7,308.2,310.95,311.05,322.0,161.6,4562211.0,"1,419,088,221.75",90514.0,
343,05-Dec-2014,EQ,294.0,312.75,293.5,295.6,310.0,309.7,305.47,322.0,157.0,1996863.0,"609,972,837.90",70176.0,
344,04-Dec-2014,EQ,287.0,297.7,287.0,288.3,296.0,295.6,295.23,322.0,157.0,550218.0,"162,443,257.20",20552.0,
345,03-Dec-2014,EQ,288.45,291.0,280.45,284.6,288.0,288.3,286.61,322.0,157.0,927138.0,"265,722,955.90",33608.0,
346,02-Dec-2014,EQ,298.4,300.0,278.25,299.6,284.9,284.6,291.61,322.0,157.0,1444049.0,"421,094,944.30",30575.0,
347,01-Dec-2014,EQ,298.35,301.1,298.35,300.15,300.0,299.6,299.9,322.0,157.0,326485.0,"97,912,891.15",15293.0,
348,28-Nov-2014,EQ,298.1,303.0,294.6,299.75,298.05,300.15,299.17,322.0,156.0,1072236.0,"320,784,496.85",44783.0,
349,27-Nov-2014,EQ,297.75,301.4,297.75,299.95,300.0,299.75,300.09,322.0,156.0,488756.0,"146,669,593.65",21653.0,
350,26-Nov-2014,EQ,297.0,301.95,297.0,299.95,300.0,299.95,299.96,322.0,156.0,466458.0,"139,920,839.65",67814.0,
351,25-Nov-2014,EQ,297.3,303.85,297.3,299.7,300.0,299.95,300.2,322.0,156.0,1466167.0,"440,140,122.05",52439.0,
352,24-Nov-2014,EQ,297.55,304.15,296.3,299.55,300.0,299.7,300.19,322.0,156.0,3926342.0,"1,178,661,712.15",91696.0,
353,21-Nov-2014,EQ,297.55,302.15,293.9,300.0,300.0,299.55,299.86,322.0,154.5,1577808.0,"473,115,683.05",41664.0,
354,20-Nov-2014,EQ,300.0,301.2,296.5,300.05,300.0,300.0,299.88,322.0,154.5,1607160.0,"481,949,929.05",50984.0,
355,19-Nov-2014,EQ,302.9,303.0,296.0,300.05,298.5,300.05,299.76,322.0,154.5,416012.0,"124,705,100.10",52557.0,
356,18-Nov-2014,EQ,298.0,306.9,295.0,300.1,298.0,300.05,301.31,322.0,154.5,1538837.0,"463,671,493.85",98448.0,
357,17-Nov-2014,EQ,295.0,303.0,295.0,298.95,300.0,300.1,300.14,322.0,154.5,278616.0,"83,624,410.60",28231.0,
358,14-Nov-2014,EQ,295.7,302.5,292.6,294.8,297.25,298.95,297.47,322.0,151.3,773748.0,"230,166,075.35",50735.0,
359,13-Nov-2014,EQ,291.0,296.85,290.0,290.45,294.4,294.8,294.19,322.0,151.3,484328.0,"142,482,287.30",20130.0,
360,12-Nov-2014,EQ,287.65,297.45,282.35,290.3,290.5,290.45,292.27,322.0,151.3,1009582.0,"295,072,593.70",41739.0,
361,11-Nov-2014,EQ,286.0,292.9,285.1,287.4,289.45,290.3,290.5,322.0,151.3,1447414.0,"420,471,786.15",73002.0,
362,10-Nov-2014,EQ,276.0,291.05,275.4,278.6,286.95,287.4,287.83,322.0,151.3,1031229.0,"296,823,489.35",48046.0,
363,07-Nov-2014,EQ,296.95,296.95,274.0,291.4,278.25,278.6,277.86,322.0,151.3,1207547.0,"335,525,833.15",47286.0,
364,05-Nov-2014,EQ,308.7,309.75,283.6,302.15,292.0,291.4,300.76,322.0,151.3,3085730.0,"928,074,539.65",85525.0,
365,03-Nov-2014,EQ,292.05,311.8,292.05,294.45,299.35,302.15,303.13,322.0,151.3,2359026.0,"715,097,441.25",103498.0,
366,31-Oct-2014,EQ,292.4,297.35,289.3,290.9,291.7,294.45,292.5,322.0,150.25,1982625.0,"579,920,654.10",72772.0,
367,30-Oct-2014,EQ,291.8,291.95,288.0,290.05,290.3,290.9,290.21,322.0,150.25,417904.0,"121,279,987.85",18061.0,
368,29-Oct-2014,EQ,293.0,293.0,285.55,289.4,288.05,290.05,289.82,322.0,150.25,909860.0,"263,693,244.90",27989.0,
369,28-Oct-2014,EQ,294.4,299.5,287.4,290.4,289.4,289.4,291.85,322.0,150.25,771250.0,"225,088,793.50",27608.0,
370,27-Oct-2014,EQ,302.5,302.5,288.0,298.3,288.0,290.4,293.14,322.0,150.25,269985.0,"79,144,446.00",9603.0,
371,23-Oct-2014,EQ,297.0,299.35,295.6,296.7,298.15,298.3,298.04,322.0,150.25,17153.0,"5,112,206.10",481.0,
372,22-Oct-2014,EQ,290.05,299.45,290.05,290.5,296.55,296.7,296.97,322.0,150.25,538457.0,"159,907,068.00",32720.0,
373,21-Oct-2014,EQ,284.05,292.0,284.05,285.0,290.8,290.5,290.08,322.0,150.25,840266.0,"243,741,970.75",33674.0,
374,20-Oct-2014,EQ,285.0,290.25,283.4,283.5,284.45,285.0,286.97,322.0,150.25,907612.0,"260,459,064.95",53703.0,
375,17-Oct-2014,EQ,282.0,285.6,281.7,282.55,283.4,283.5,284.02,322.0,150.25,246774.0,"70,087,717.30",12863.0,
376,16-Oct-2014,EQ,286.2,290.25,281.0,290.25,281.1,282.55,285.63,322.0,150.25,451090.0,"128,845,669.00",15702.0,
377,14-Oct-2014,EQ,288.1,292.7,288.05,288.65,291.15,290.25,290.13,322.0,150.25,181481.0,"52,653,204.75",7162.0,
378,13-Oct-2014,EQ,289.7,290.9,285.25,288.0,289.0,288.65,289.03,322.0,150.25,193401.0,"55,898,778.40",10593.0,
379,10-Oct-2014,EQ,292.7,295.9,283.4,288.2,290.0,288.0,291.79,322.0,150.25,541199.0,"157,915,205.45",27395.0,
380,09-Oct-2014,EQ,290.0,295.95,280.55,289.55,287.2,288.2,291.5,322.0,150.25,1311881.0,"382,416,702.40",37323.0,
381,08-Oct-2014,EQ,287.1,294.7,287.05,288.55,289.9,289.55,290.55,322.0,150.25,834600.0,"242,491,927.20",33080.0,
382,07-Oct-2014,EQ,282.3,299.7,279.5,280.6,289.0,288.55,290.46,322.0,150.25,1360231.0,"395,097,160.70",49525.0,
383,01-Oct-2014,EQ,295.15,300.0,275.25,294.75,277.5,280.6,291.29,322.0,150.25,2392171.0,"696,804,843.00",133317.0,
384,30-Sep-2014,EQ,293.85,304.9,289.0,298.2,303.0,294.75,294.9,322.0,150.25,1247644.0,"367,934,411.00",75260.0,
385,29-Sep-2014,EQ,292.5,302.8,292.0,291.05,296.05,298.2,295.82,322.0,150.25,1446284.0,"427,842,456.10",81908.0,
386,26-Sep-2014,EQ,295.05,298.75,286.5,300.1,290.0,291.05,289.52,322.0,150.25,578797.0,"167,575,405.70",27783.0,
387,25-Sep-2014,EQ,288.3,304.8,286.55,283.7,300.0,300.1,297.52,322.0,150.25,1045878.0,"311,171,852.70",38447.0,
388,24-Sep-2014,EQ,283.1,300.45,281.0,287.3,283.0,283.7,293.18,322.0,150.25,826989.0,"242,452,611.95",39207.0,
389,23-Sep-2014,EQ,293.0,296.0,285.0,293.95,286.0,287.3,290.93,322.0,150.25,640677.0,"186,391,325.05",30188.0,
