,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
0,11-Apr-2018,EQ,560.7,564.0,558.5,558.15,560.0,561.5,560.81,663.4,480.2,1789789,"1,003,733,353.15",23652.0
1,10-Apr-2018,EQ,558.0,567.0,556.6,556.75,557.7,558.15,561.63,663.4,480.2,1591682,"893,938,904.25",43864.0
2,09-Apr-2018,EQ,565.9,565.9,555.5,558.95,555.7,556.75,559.65,663.4,480.2,1470765,"823,112,935.15",38324.0
3,06-Apr-2018,EQ,560.3,571.0,557.25,560.35,559.8,558.95,562.39,663.4,480.2,2420324,"1,361,154,204.45",54774.0
4,05-Apr-2018,EQ,574.0,578.55,558.35,569.8,560.0,560.35,563.94,663.4,480.2,2396864,"1,351,681,592.10",28863.0
5,04-Apr-2018,EQ,572.35,575.45,564.5,570.3,571.5,569.8,569.35,663.4,480.2,1852997,"1,055,012,101.05",36414.0
6,03-Apr-2018,EQ,572.0,578.35,568.8,576.25,571.0,570.3,572.39,663.4,480.2,2493190,"1,427,080,985.55",60178.0
7,02-Apr-2018,EQ,548.0,578.95,545.9,545.45,578.0,576.25,568.96,663.4,480.2,2823880,"1,606,680,223.60",84475.0
8,28-Mar-2018,EQ,544.0,548.8,534.0,545.05,546.05,545.45,542.01,663.4,480.2,2667979,"1,446,077,238.45",56947.0
9,27-Mar-2018,EQ,541.0,549.0,541.0,541.8,545.0,545.05,544.95,663.4,480.2,2206872,"1,202,624,571.45",38803.0
10,26-Mar-2018,EQ,538.15,544.6,532.95,538.4,541.5,541.8,541.07,663.4,480.2,1105319,"598,055,510.40",19782.0
11,23-Mar-2018,EQ,539.0,540.7,534.0,540.75,536.2,538.4,537.53,663.4,480.2,1203262,"646,784,724.20",24811.0
12,22-Mar-2018,EQ,551.9,555.0,538.15,551.05,540.5,540.75,545.62,663.4,480.2,1506405,"821,921,006.35",26789.0
13,21-Mar-2018,EQ,558.5,567.45,546.4,552.9,551.0,551.05,559.49,663.4,480.2,3091963,"1,729,908,902.70",49598.0
