,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
0,11-Apr-2016,EQ,"3,437.00","3,488.00","3,423.00","3,430.65","3,480.00","3,478.65","3,461.00","4,790.00","3,193.25",970375,"3,358,466,684.05",61944.0
1,08-Apr-2016,EQ,"3,460.00","3,474.00","3,418.50","3,471.00","3,437.05","3,430.65","3,440.73","4,790.00","3,193.25",1631533,"5,613,664,274.80",108104.0
2,07-Apr-2016,EQ,"3,556.50","3,556.50","3,450.00","3,573.05","3,468.00","3,471.00","3,473.37","4,790.00","3,193.25",1221608,"4,243,102,109.65",81200.0
3,06-Apr-2016,EQ,"3,568.00","3,607.30","3,546.00","3,554.85","3,566.00","3,573.05","3,575.53","4,790.00","3,193.25",664480,"2,375,866,109.65",56543.0
4,05-Apr-2016,EQ,"3,676.00","3,696.90","3,536.50","3,683.25","3,546.00","3,554.85","3,625.91","4,790.00","3,193.25",826024,"2,995,090,893.00",76175.0
5,04-Apr-2016,EQ,"3,735.00","3,751.50","3,676.00","3,723.20","3,678.90","3,683.25","3,702.86","4,790.00","3,193.25",299849,"1,110,299,764.95",31029.0
6,01-Apr-2016,EQ,"3,700.45","3,764.95","3,682.00","3,716.30","3,720.00","3,723.20","3,721.40","4,790.00","3,193.25",769731,"2,864,475,194.20",54670.0
7,31-Mar-2016,EQ,"3,739.50","3,748.75","3,664.00","3,727.45","3,710.25","3,716.30","3,707.67","4,790.00","3,193.25",1223191,"4,535,182,617.85",95065.0
8,30-Mar-2016,EQ,"3,745.00","3,749.90","3,684.00","3,729.95","3,725.00","3,727.45","3,712.58","4,790.00","3,193.25",872340,"3,238,634,488.75",62332.0
9,29-Mar-2016,EQ,"3,649.00","3,769.00","3,645.00","3,638.95","3,725.00","3,729.95","3,720.14","4,790.00","3,193.25",686482,"2,553,808,156.40",50485.0
10,28-Mar-2016,EQ,"3,759.00","3,777.80","3,629.95","3,736.00","3,649.85","3,638.95","3,693.61","4,790.00","3,193.25",743468,"2,746,080,870.20",44373.0
11,23-Mar-2016,EQ,"3,711.85","3,744.00","3,666.45","3,699.55","3,723.10","3,736.00","3,719.68","4,790.00","3,193.25",586282,"2,180,782,776.85",39296.0
12,22-Mar-2016,EQ,"3,669.00","3,735.95","3,652.00","3,669.55","3,690.00","3,699.55","3,700.57","4,790.00","3,193.25",713115,"2,638,934,652.20",56169.0
13,21-Mar-2016,EQ,"3,630.10","3,678.80","3,605.00","3,621.40","3,669.05","3,669.55","3,645.49","4,790.00","3,193.25",474712,"1,730,559,017.20",49130.0
