,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
0,09-Apr-2010,EQ,"1,229.70","1,243.35","1,222.00","1,223.35","1,225.20","1,227.75","1,232.79","1,300.00",280.65,1136158,"1,400,645,468.10",
1,08-Apr-2010,EQ,"1,260.00","1,263.70","1,215.05","1,259.25","1,223.10","1,223.35","1,236.84","1,300.00",280.65,949352,"1,174,196,363.90",
2,07-Apr-2010,EQ,"1,277.30","1,285.80","1,247.75","1,273.95","1,262.60","1,259.25","1,265.90","1,300.00",280.65,916504,"1,160,199,759.95",
3,06-Apr-2010,EQ,"1,285.00","1,290.00","1,265.00","1,281.05","1,271.85","1,273.95","1,277.03","1,300.00",280.65,792402,"1,011,921,384.60",
4,05-Apr-2010,EQ,"1,259.90","1,288.90","1,255.15","1,250.65","1,281.90","1,281.05","1,271.31","1,300.00",280.65,1479910,"1,881,429,667.90",
5,01-Apr-2010,EQ,"1,245.00","1,259.00","1,234.00","1,234.80","1,250.20","1,250.65","1,247.28","1,300.00",210.5,1474464,"1,839,065,169.70",
6,31-Mar-2010,EQ,"1,245.00","1,253.90","1,221.20","1,239.50","1,234.00","1,234.80","1,234.68","1,300.00",210.5,1272126,"1,570,664,907.90",
7,30-Mar-2010,EQ,"1,265.00","1,275.00","1,234.40","1,258.85","1,243.15","1,239.50","1,254.00","1,300.00",210.5,906651,"1,136,943,844.20",
8,29-Mar-2010,EQ,"1,290.00","1,300.00","1,255.10","1,284.35","1,263.45","1,258.85","1,280.85","1,300.00",210.5,983655,"1,259,912,588.50",
9,26-Mar-2010,EQ,"1,297.70","1,300.00","1,255.65","1,279.95","1,281.85","1,284.35","1,290.39","1,300.00",186.5,1031465,"1,330,987,027.55",
10,25-Mar-2010,EQ,"1,264.00","1,290.00","1,262.00","1,267.25","1,278.60","1,279.95","1,277.72","1,290.00",186.5,1570109,"2,006,162,905.70",
11,23-Mar-2010,EQ,"1,238.00","1,271.50","1,238.00","1,232.15","1,268.50","1,267.25","1,261.76","1,271.50",186.5,2456790,"3,099,891,085.90",
12,22-Mar-2010,EQ,"1,232.10","1,245.00","1,220.00","1,242.40","1,232.65","1,232.15","1,234.92","1,254.00",186.5,1079959,"1,333,657,607.70",
13,19-Mar-2010,EQ,"1,249.95","1,254.00","1,235.00","1,249.10","1,237.10","1,242.40","1,244.82","1,254.00",177.25,1302334,"1,621,174,661.60",
14,18-Mar-2010,EQ,"1,224.95","1,252.00","1,218.00","1,221.75","1,250.00","1,249.10","1,240.33","1,252.00",177.25,1818047,"2,254,980,197.60",
15,17-Mar-2010,EQ,"1,215.00","1,227.00","1,205.10","1,199.00","1,223.00","1,221.75","1,216.09","1,231.40",177.25,1722343,"2,094,527,937.70",
16,16-Mar-2010,EQ,"1,180.00","1,202.40","1,179.75","1,179.75","1,199.90","1,199.00","1,191.33","1,231.40",177.25,1988808,"2,369,326,736.70",
