"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"11-Apr-2014","EQ","4,881.00","4,894.10","4,825.00","4,881.30","4,825.00","4,829.65","4,838.62","5,844.00","4,440.00",19973,"96,641,797.95",4433
"10-Apr-2014","EQ","4,913.65","4,984.30","4,838.50","4,929.65","4,860.00","4,881.30","4,903.28","5,844.00","4,440.00",49036,"240,437,153.40",4872
"09-Apr-2014","EQ","4,900.00","4,994.95","4,900.00","4,917.25","4,929.00","4,929.65","4,947.51","5,844.00","4,440.00",30700,"151,888,668.95",5269
"07-Apr-2014","EQ","4,875.00","4,952.60","4,825.00","4,835.85","4,949.90","4,917.25","4,897.38","5,844.00","4,440.00",37955,"185,880,054.85",6195
"04-Apr-2014","EQ","4,875.00","4,890.00","4,825.00","4,885.70","4,846.00","4,835.85","4,839.81","5,844.00","4,433.00",29026,"140,480,367.00",2678
"03-Apr-2014","EQ","4,895.00","4,909.95","4,839.85","4,865.55","4,875.00","4,885.70","4,868.44","5,844.00","4,433.00",33789,"164,499,661.65",2860
"02-Apr-2014","EQ","4,899.95","4,910.00","4,845.55","4,847.85","4,873.25","4,865.55","4,877.28","5,844.00","4,433.00",53920,"262,983,087.45",5643
"01-Apr-2014","EQ","5,069.00","5,070.00","4,832.50","5,028.75","4,850.00","4,847.85","4,863.57","5,844.00","4,433.00",70637,"343,547,749.00",9272
"31-Mar-2014","EQ","4,925.00","5,070.00","4,925.00","4,964.65","5,060.20","5,028.75","5,013.62","5,844.00","4,433.00",52068,"261,049,077.65",8067
"28-Mar-2014","EQ","4,900.00","4,995.00","4,845.00","4,859.75","4,948.00","4,964.65","4,935.96","5,844.00","4,433.00",47608,"234,991,056.90",9344
"27-Mar-2014","EQ","4,782.00","4,925.00","4,732.45","4,771.15","4,900.00","4,859.75","4,807.19","5,844.00","4,433.00",67652,"325,215,790.90",10756
