,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
0,09-Apr-2010,EQ,"2,731.10","2,849.50","2,731.10","2,725.90","2,845.00","2,843.05","2,815.23","2,865.70","1,572.05",769739,"2,166,991,948.50",
1,08-Apr-2010,EQ,"2,813.00","2,813.00","2,715.00","2,806.55","2,720.00","2,725.90","2,746.88","2,865.70","1,572.05",482162,"1,324,440,982.85",
2,07-Apr-2010,EQ,"2,830.00","2,832.00","2,780.00","2,824.95","2,796.00","2,806.55","2,798.84","2,865.70","1,572.05",372003,"1,041,175,733.50",
3,06-Apr-2010,EQ,"2,805.10","2,835.00","2,777.00","2,795.05","2,820.05","2,824.95","2,811.82","2,865.70","1,572.05",556574,"1,564,985,760.70",
4,05-Apr-2010,EQ,"2,795.00","2,804.70","2,767.95","2,782.55","2,804.00","2,795.05","2,786.10","2,865.70","1,572.05",463963,"1,292,646,641.00",
5,01-Apr-2010,EQ,"2,719.90","2,794.00","2,715.00","2,717.20","2,780.00","2,782.55","2,762.05","2,865.70","1,397.35",654895,"1,808,850,304.30",
6,31-Mar-2010,EQ,"2,668.00","2,733.70","2,616.00","2,638.70","2,715.50","2,717.20","2,690.10","2,865.70","1,397.35",854617,"2,299,007,402.45",
7,30-Mar-2010,EQ,"2,670.10","2,689.70","2,631.00","2,661.10","2,643.95","2,638.70","2,654.52","2,865.70","1,397.35",511083,"1,356,682,376.65",
8,29-Mar-2010,EQ,"2,624.70","2,685.00","2,615.10","2,613.00","2,659.95","2,661.10","2,660.81","2,865.70","1,397.35",701515,"1,866,598,726.80",
9,26-Mar-2010,EQ,"2,597.60","2,640.00","2,592.10","2,586.15","2,600.00","2,613.00","2,622.89","2,865.70","1,397.35",444028,"1,164,637,028.60",
10,25-Mar-2010,EQ,"2,610.00","2,623.90","2,561.70","2,621.55","2,590.00","2,586.15","2,582.44","2,865.70","1,397.35",1775664,"4,585,552,464.30",
11,23-Mar-2010,EQ,"2,643.80","2,643.80","2,610.10","2,624.85","2,622.00","2,621.55","2,625.21","2,865.70","1,397.35",688291,"1,806,908,116.05",
12,22-Mar-2010,EQ,"2,682.00","2,684.95","2,601.00","2,694.45","2,622.70","2,624.85","2,628.10","2,865.70","1,397.35",826249,"2,171,467,419.90",
13,19-Mar-2010,EQ,"2,740.00","2,745.00","2,678.10","2,737.95","2,690.00","2,694.45","2,697.37","2,865.70","1,318.10",1128380,"3,043,653,511.55",
14,18-Mar-2010,EQ,"2,735.00","2,759.50","2,720.30","2,726.75","2,730.00","2,737.95","2,743.08","2,865.70","1,318.10",527932,"1,448,161,562.90",
15,17-Mar-2010,EQ,"2,705.00","2,734.75","2,693.00","2,688.85","2,727.00","2,726.75","2,724.15","2,865.70","1,318.10",407433,"1,109,909,526.25",
16,16-Mar-2010,EQ,"2,680.00","2,703.60","2,653.00","2,675.25","2,684.00","2,688.85","2,670.34","2,865.70","1,318.10",531669,"1,419,736,746.55",
17,15-Mar-2010,EQ,"2,705.00","2,715.70","2,667.00","2,715.70","2,680.00","2,675.25","2,683.16","2,865.70","1,318.10",344039,"923,110,683.10",
18,12-Mar-2010,EQ,"2,702.55","2,720.00","2,671.40","2,701.55","2,718.30","2,715.70","2,697.45","2,865.70","1,200.00",557198,"1,503,012,605.85",
19,11-Mar-2010,EQ,"2,701.00","2,715.00","2,682.50","2,705.75","2,710.00","2,701.55","2,698.16","2,865.70","1,200.00",439062,"1,184,658,654.40",
20,10-Mar-2010,EQ,"2,664.00","2,712.00","2,651.10","2,659.25","2,698.00","2,705.75","2,693.74","2,865.70","1,200.00",961201,"2,589,226,769.80",
21,09-Mar-2010,EQ,"2,607.00","2,665.00","2,586.60","2,611.25","2,657.90","2,659.25","2,645.68","2,865.70","1,200.00",881748,"2,332,824,718.50",
22,08-Mar-2010,EQ,"2,602.00","2,624.00","2,585.00","2,588.35","2,610.85","2,611.25","2,607.00","2,865.70","1,200.00",422155,"1,100,558,748.30",
23,05-Mar-2010,EQ,"2,606.00","2,627.75","2,575.00","2,596.20","2,589.00","2,588.35","2,594.27","2,865.70","1,119.00",396817,"1,029,449,064.30",
24,04-Mar-2010,EQ,"2,594.00","2,612.40","2,580.00","2,604.65","2,597.00","2,596.20","2,596.11","2,865.70","1,119.00",428115,"1,111,435,215.95",
25,03-Mar-2010,EQ,"2,555.00","2,610.00","2,545.40","2,560.30","2,609.20","2,604.65","2,588.48","2,865.70","1,119.00",673397,"1,743,071,370.15",
26,02-Mar-2010,EQ,"2,515.30","2,572.00","2,495.45","2,500.30","2,571.25","2,560.30","2,534.27","2,865.70","1,119.00",624555,"1,582,790,948.40",
27,26-Feb-2010,EQ,"2,474.80","2,529.70","2,445.80","2,462.50","2,504.60","2,500.30","2,493.23","2,865.70","1,119.00",565698,"1,410,414,886.95",
28,25-Feb-2010,EQ,"2,499.00","2,527.95","2,456.65","2,492.85","2,460.20","2,462.50","2,486.63","2,865.70","1,119.00",435237,"1,082,275,314.35",
29,24-Feb-2010,EQ,"2,505.00","2,533.80","2,485.00","2,518.70","2,491.40","2,492.85","2,511.36","2,865.70","1,119.00",354177,"889,465,782.45",
30,23-Feb-2010,EQ,"2,468.00","2,535.00","2,462.35","2,484.60","2,520.00","2,518.70","2,512.26","2,865.70","1,119.00",628522,"1,579,009,756.90",
31,22-Feb-2010,EQ,"2,500.00","2,524.00","2,480.50","2,480.00","2,482.00","2,484.60","2,502.74","2,865.70","1,119.00",325884,"815,602,469.70",
32,19-Feb-2010,EQ,"2,469.70","2,499.00","2,427.85","2,480.95","2,482.35","2,480.00","2,471.91","2,865.70","1,119.00",410761,"1,015,362,622.05",
33,18-Feb-2010,EQ,"2,455.05","2,489.00","2,445.00","2,463.95","2,488.05","2,480.95","2,473.93","2,865.70","1,119.00",344114,"851,313,163.25",
34,17-Feb-2010,EQ,"2,442.00","2,475.00","2,442.00","2,428.20","2,459.00","2,463.95","2,462.12","2,865.70","1,119.00",349509,"860,532,966.25",
35,16-Feb-2010,EQ,"2,394.00","2,450.00","2,380.20","2,390.90","2,449.00","2,428.20","2,411.18","2,865.70","1,119.00",287781,"693,892,021.05",
36,15-Feb-2010,EQ,"2,361.55","2,404.00","2,361.55","2,382.50","2,382.60","2,390.90","2,380.25","2,865.70","1,119.00",363060,"864,175,003.00",
37,11-Feb-2010,EQ,"2,397.00","2,420.00","2,375.00","2,380.35","2,382.00","2,382.50","2,395.83","2,865.70","1,119.00",319515,"765,502,415.45",
38,10-Feb-2010,EQ,"2,405.00","2,423.85","2,366.70","2,397.30","2,381.00","2,380.35","2,391.41","2,865.70","1,119.00",663321,"1,586,272,148.45",
39,09-Feb-2010,EQ,"2,385.00","2,419.70","2,368.35","2,393.50","2,396.70","2,397.30","2,388.74","2,865.70","1,119.00",359792,"859,449,230.10",
40,08-Feb-2010,EQ,"2,400.25","2,440.00","2,325.00","2,396.60","2,382.05","2,393.50","2,377.83","2,865.70","1,119.00",571610,"1,359,193,655.90",
41,06-Feb-2010,EQ,"2,400.00","2,412.50","2,382.30","2,389.80","2,398.90","2,396.60","2,396.27","2,865.70","1,119.00",32841,"78,696,024.55",
42,05-Feb-2010,EQ,"2,399.00","2,413.80","2,340.10","2,418.50","2,390.00","2,389.80","2,389.76","2,865.70","1,119.00",511569,"1,222,526,226.80",
43,04-Feb-2010,EQ,"2,505.00","2,509.00","2,402.15","2,515.65","2,419.90","2,418.50","2,438.50","2,865.70","1,119.00",697520,"1,700,902,937.75",
44,03-Feb-2010,EQ,"2,412.65","2,526.00","2,412.65","2,420.05","2,525.00","2,515.65","2,495.99","2,865.70","1,119.00",1024445,"2,557,003,982.55",
45,02-Feb-2010,EQ,"2,417.00","2,440.00","2,390.20","2,386.70","2,418.00","2,420.05","2,419.43","2,865.70","1,119.00",1117529,"2,703,782,737.25",
46,01-Feb-2010,EQ,"2,388.00","2,400.00","2,346.10","2,383.85","2,392.65","2,386.70","2,375.64","2,865.70","1,119.00",839499,"1,994,343,727.45",
47,29-Jan-2010,EQ,"2,340.00","2,420.00","2,340.00","2,346.85","2,390.00","2,383.85","2,378.55","2,865.70","1,119.00",1434350,"3,411,673,780.00",
48,28-Jan-2010,EQ,"2,340.00","2,386.00","2,306.00","2,305.55","2,345.00","2,346.85","2,351.86","2,865.70","1,119.00",974263,"2,291,333,271.35",
49,27-Jan-2010,EQ,"2,379.40","2,379.40","2,300.00","2,381.95","2,300.50","2,305.55","2,330.16","2,865.70","1,119.00",1773715,"4,133,031,544.40",
50,25-Jan-2010,EQ,"2,400.00","2,400.00","2,367.00","2,408.70","2,382.45","2,381.95","2,382.20","2,865.70","1,119.00",599399,"1,427,891,025.75",
51,22-Jan-2010,EQ,"2,425.10","2,441.80","1,949.65","2,437.00","2,398.00","2,408.70","2,395.60","2,865.70","1,119.00",1317731,"3,156,755,489.40",
52,21-Jan-2010,EQ,"2,530.05","2,535.00","2,425.10","2,527.25","2,435.00","2,437.00","2,463.21","2,865.70","1,119.00",982793,"2,420,826,887.70",
53,20-Jan-2010,EQ,"2,531.25","2,551.90","2,496.00","2,510.50","2,528.00","2,527.25","2,526.18","2,865.70","1,119.00",1508643,"3,811,100,807.25",
54,19-Jan-2010,EQ,"2,580.00","2,590.00","2,504.00","2,557.45","2,513.00","2,510.50","2,517.13","2,865.70","1,119.00",1323352,"3,331,045,296.30",
55,18-Jan-2010,EQ,"2,525.00","2,588.70","2,512.95","2,521.50","2,559.90","2,557.45","2,562.96","2,865.70","1,119.00",601771,"1,542,314,924.85",
56,15-Jan-2010,EQ,"2,530.00","2,538.00","2,505.00","2,524.95","2,523.00","2,521.50","2,518.57","2,865.70","1,119.00",540750,"1,361,918,365.65",
57,14-Jan-2010,EQ,"2,535.05","2,555.75","2,515.00","2,543.90","2,524.05","2,524.95","2,531.08","2,865.70","1,119.00",915261,"2,316,597,268.70",
