,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
0,09-Apr-2010,EQ,"1,290.00","1,290.00","1,238.00","1,275.95","1,242.10","1,242.55","1,256.41","1,318.20",490.5,442091,"555,448,597.45",
1,08-Apr-2010,EQ,"1,278.00","1,288.70","1,270.00","1,281.20","1,275.00","1,275.95","1,276.18","1,318.20",490.5,98525,"125,735,342.90",
2,07-Apr-2010,EQ,"1,278.00","1,298.40","1,278.00","1,274.70","1,280.50","1,281.20","1,285.16","1,318.20",490.5,261603,"336,202,605.45",
3,06-Apr-2010,EQ,"1,286.00","1,288.00","1,262.00","1,272.95","1,273.70","1,274.70","1,272.19","1,318.20",490.5,292834,"372,540,003.20",
4,05-Apr-2010,EQ,"1,278.70","1,280.00","1,255.05","1,263.90","1,274.15","1,272.95","1,269.61","1,318.20",490.5,148151,"188,093,692.45",
5,01-Apr-2010,EQ,"1,283.00","1,292.50","1,260.00","1,274.95","1,260.00","1,263.90","1,280.09","1,318.20",450.0,261263,"334,440,312.45",
6,31-Mar-2010,EQ,"1,264.80","1,282.00","1,245.00","1,262.95","1,281.00","1,274.95","1,263.93","1,318.20",450.0,391487,"494,813,331.30",
7,30-Mar-2010,EQ,"1,260.00","1,278.90","1,257.50","1,268.50","1,262.00","1,262.95","1,264.79","1,318.20",450.0,278225,"351,895,075.40",
8,29-Mar-2010,EQ,"1,286.60","1,296.65","1,266.50","1,284.55","1,268.05","1,268.50","1,278.62","1,318.20",450.0,193555,"247,482,995.15",
9,26-Mar-2010,EQ,"1,309.00","1,315.40","1,282.00","1,315.40","1,283.20","1,284.55","1,293.16","1,318.20",415.2,240951,"311,588,795.75",
10,25-Mar-2010,EQ,"1,304.00","1,318.20","1,295.00","1,303.55","1,311.35","1,315.40","1,306.52","1,318.20",415.2,360662,"471,213,237.10",
11,23-Mar-2010,EQ,"1,274.00","1,307.00","1,274.00","1,268.45","1,306.00","1,303.55","1,295.43","1,307.00",415.2,443193,"574,125,166.15",
12,22-Mar-2010,EQ,"1,230.00","1,274.75","1,208.00","1,253.90","1,266.00","1,268.45","1,266.86","1,274.75",415.2,479160,"607,026,292.90",
13,19-Mar-2010,EQ,"1,250.00","1,266.50","1,243.00","1,234.00","1,253.90","1,253.90","1,255.65","1,266.50",411.2,616233,"773,773,548.50",
14,18-Mar-2010,EQ,"1,233.00","1,248.00","1,220.20","1,229.20","1,231.50","1,234.00","1,235.66","1,257.00",411.2,263420,"325,498,484.35",
15,17-Mar-2010,EQ,"1,228.00","1,234.00","1,215.10","1,222.25","1,227.00","1,229.20","1,228.06","1,257.00",411.2,257934,"316,758,121.40",
16,16-Mar-2010,EQ,"1,210.00","1,226.00","1,207.00","1,200.70","1,222.00","1,222.25","1,218.07","1,257.00",411.2,142260,"173,282,842.25",
17,15-Mar-2010,EQ,"1,177.20","1,223.00","1,175.00","1,173.75","1,199.45","1,200.70","1,203.34","1,257.00",411.2,547062,"658,303,738.20",
18,12-Mar-2010,EQ,"1,174.00","1,181.00","1,171.00","1,167.95","1,172.30","1,173.75","1,176.85","1,257.00",365.65,184737,"217,406,946.70",
19,11-Mar-2010,EQ,"1,164.95","1,176.75","1,162.15","1,165.25","1,168.00","1,167.95","1,168.06","1,257.00",365.65,102850,"120,135,460.40",
20,10-Mar-2010,EQ,"1,168.45","1,184.40","1,163.00","1,167.90","1,164.00","1,165.25","1,174.95","1,257.00",365.65,172228,"202,358,485.40",
21,09-Mar-2010,EQ,"1,160.05","1,180.00","1,142.00","1,169.20","1,167.80","1,167.90","1,169.60","1,257.00",365.65,65371,"76,457,810.00",
22,08-Mar-2010,EQ,"1,156.00","1,185.00","1,155.00","1,152.10","1,169.00","1,169.20","1,172.23","1,257.00",365.65,205296,"240,654,262.00",
23,05-Mar-2010,EQ,"1,162.00","1,168.45","1,150.00","1,156.85","1,153.05","1,152.10","1,159.77","1,257.00",355.25,145798,"169,092,739.75",
24,04-Mar-2010,EQ,"1,168.75","1,181.90","1,153.00","1,168.75","1,157.10","1,156.85","1,168.02","1,257.00",355.25,198653,"232,030,721.05",
25,03-Mar-2010,EQ,"1,121.65","1,176.70","1,121.65","1,135.50","1,168.00","1,168.75","1,167.79","1,257.00",355.25,401399,"468,748,677.55",
26,02-Mar-2010,EQ,"1,151.00","1,169.00","1,130.30","1,142.30","1,140.90","1,135.50","1,138.63","1,257.00",355.25,450721,"513,202,707.30",
27,26-Feb-2010,EQ,"1,141.00","1,165.00","1,126.10","1,143.80","1,138.20","1,142.30","1,147.57","1,257.00",355.25,161870,"185,757,158.85",
28,25-Feb-2010,EQ,"1,162.30","1,162.30","1,132.35","1,140.80","1,136.00","1,143.80","1,150.61","1,257.00",355.25,272099,"313,079,776.00",
