,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
0,09-Apr-2010,EQ,222.75,224.8,220.7,222.7,221.55,221.35,221.93,306.7,218.0,2420707,"537,227,573.85",
1,08-Apr-2010,EQ,224.35,226.85,222.0,225.0,222.25,222.7,223.59,306.7,218.0,2270759,"507,708,372.60",
2,07-Apr-2010,EQ,230.0,231.45,224.5,229.9,225.45,225.0,226.41,306.7,218.0,3120048,"706,397,456.05",
3,06-Apr-2010,EQ,229.7,231.65,228.7,229.1,229.9,229.9,230.08,306.7,218.0,2068525,"475,935,832.60",
4,05-Apr-2010,EQ,231.1,232.35,226.65,230.4,229.4,229.1,228.8,306.7,218.0,3860534,"883,304,894.20",
5,01-Apr-2010,EQ,240.4,240.45,230.0,239.55,230.45,230.4,231.87,306.7,218.0,3320590,"769,961,057.65",
6,31-Mar-2010,EQ,241.1,242.0,238.05,241.85,238.05,239.55,239.97,306.7,218.0,2407315,"577,693,285.50",
7,30-Mar-2010,EQ,240.0,242.3,239.15,239.7,241.75,241.85,241.57,306.7,218.0,3422200,"826,717,229.25",
8,29-Mar-2010,EQ,238.8,240.4,238.0,238.5,240.0,239.7,239.73,306.7,218.0,2712461,"650,271,185.30",
9,26-Mar-2010,EQ,233.8,239.4,232.1,232.0,238.7,238.5,237.11,306.7,218.0,5921814,"1,404,134,679.45",
10,25-Mar-2010,EQ,226.0,234.0,226.0,228.5,233.5,232.0,231.59,306.7,218.0,5722411,"1,325,268,799.90",
11,23-Mar-2010,EQ,228.75,230.3,227.6,228.25,228.0,228.5,229.24,306.7,218.0,2591544,"594,096,785.60",
12,22-Mar-2010,EQ,228.0,229.5,226.0,228.95,228.5,228.25,228.58,306.7,218.0,1821015,"416,242,774.55",
13,19-Mar-2010,EQ,224.85,229.9,224.5,224.85,228.6,228.95,227.65,306.7,218.0,2391153,"544,347,705.55",
14,18-Mar-2010,EQ,224.0,226.95,223.6,223.9,224.5,224.85,225.21,306.7,218.0,2260551,"509,095,039.30",
15,17-Mar-2010,EQ,227.5,228.75,222.8,226.7,223.9,223.9,224.11,306.7,218.0,5445508,"1,220,412,427.10",
16,16-Mar-2010,EQ,226.15,227.7,225.05,225.55,226.85,226.7,226.68,306.7,218.0,1801538,"408,379,299.65",
17,15-Mar-2010,EQ,221.4,227.0,218.0,219.4,226.25,225.55,223.71,306.7,218.0,6329071,"1,415,856,504.45",
18,12-Mar-2010,EQ,228.8,228.8,218.4,228.8,220.05,219.4,222.5,306.7,210.85,10125660,"2,252,978,798.40",
19,11-Mar-2010,EQ,236.35,239.45,228.15,239.75,229.25,228.8,230.73,306.7,210.85,5414907,"1,249,358,300.35",
20,10-Mar-2010,EQ,235.4,240.0,235.4,236.05,239.95,239.75,238.7,306.7,210.85,1600336,"382,002,295.00",
21,09-Mar-2010,EQ,238.0,239.95,235.0,238.75,236.0,236.05,236.69,306.7,210.85,1719797,"407,055,309.55",
22,08-Mar-2010,EQ,243.0,244.7,237.55,243.0,238.45,238.75,240.32,306.7,210.85,2970886,"713,956,356.20",
23,05-Mar-2010,EQ,242.1,244.4,241.15,243.45,242.35,243.0,242.93,306.7,210.85,588200,"142,890,833.85",
24,04-Mar-2010,EQ,239.1,244.35,235.8,239.1,242.25,243.45,241.26,306.7,210.85,2585303,"623,732,420.05",
25,03-Mar-2010,EQ,235.0,240.0,235.0,234.45,239.75,239.1,238.27,306.7,210.85,2569749,"612,290,326.10",
26,02-Mar-2010,EQ,234.0,238.0,232.9,236.2,235.0,234.45,234.31,306.7,210.85,1784738,"418,187,559.95",
