,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
0,09-Apr-2010,EQ,"2,859.00","2,901.85","2,834.85","2,843.95","2,889.00","2,884.35","2,867.54","2,988.00","1,508.25",142160,"407,648,917.40",
1,08-Apr-2010,EQ,"2,898.80","2,904.00","2,820.50","2,891.05","2,825.00","2,843.95","2,860.18","2,988.00","1,508.25",249554,"713,769,513.85",
2,07-Apr-2010,EQ,"2,815.00","2,912.00","2,810.20","2,812.90","2,884.95","2,891.05","2,866.87","2,988.00","1,508.25",437977,"1,255,622,898.20",
3,06-Apr-2010,EQ,"2,810.00","2,828.00","2,795.00","2,800.95","2,810.00","2,812.90","2,815.00","2,988.00","1,508.25",137507,"387,082,550.70",
4,05-Apr-2010,EQ,"2,825.00","2,868.50","2,790.30","2,828.50","2,805.00","2,800.95","2,824.31","2,988.00","1,508.25",122529,"346,060,074.10",
5,01-Apr-2010,EQ,"2,816.60","2,845.00","2,805.00","2,814.85","2,820.00","2,828.50","2,832.22","2,988.00","1,508.25",72892,"206,445,951.10",
6,31-Mar-2010,EQ,"2,816.00","2,819.00","2,791.00","2,810.05","2,818.00","2,814.85","2,809.26","2,988.00","1,508.25",93970,"263,986,376.65",
7,30-Mar-2010,EQ,"2,865.00","2,882.00","2,801.00","2,871.35","2,801.00","2,810.05","2,843.51","2,988.00","1,508.25",81163,"230,788,024.95",
8,29-Mar-2010,EQ,"2,890.00","2,897.00","2,858.20","2,874.10","2,869.00","2,871.35","2,881.53","2,988.00","1,508.25",128525,"370,348,145.70",
9,26-Mar-2010,EQ,"2,850.00","2,888.90","2,850.00","2,843.90","2,873.00","2,874.10","2,874.68","2,988.00","1,470.00",85415,"245,540,681.20",
10,25-Mar-2010,EQ,"2,850.00","2,874.90","2,828.50","2,852.90","2,860.00","2,843.90","2,844.23","2,988.00","1,470.00",126479,"359,734,861.15",
11,23-Mar-2010,EQ,"2,890.00","2,919.30","2,843.00","2,892.00","2,846.10","2,852.90","2,872.58","2,988.00","1,470.00",105301,"302,485,676.55",
12,22-Mar-2010,EQ,"2,900.00","2,944.00","2,869.00","2,913.60","2,883.00","2,892.00","2,916.07","2,988.00","1,470.00",90754,"264,644,931.40",
13,19-Mar-2010,EQ,"2,988.00","2,988.00","2,892.00","2,905.40","2,910.00","2,913.60","2,915.56","2,988.00","1,442.35",89553,"261,096,798.90",
14,18-Mar-2010,EQ,"2,925.00","2,935.00","2,891.10","2,919.05","2,895.00","2,905.40","2,912.82","2,956.00","1,442.35",191940,"559,086,453.95",
15,17-Mar-2010,EQ,"2,905.00","2,956.00","2,896.15","2,901.15","2,916.00","2,919.05","2,932.47","2,956.00","1,442.35",237693,"697,027,034.55",
16,16-Mar-2010,EQ,"2,870.00","2,915.00","2,867.00","2,878.50","2,902.20","2,901.15","2,892.32","2,940.00","1,442.35",104907,"303,424,569.60",
17,15-Mar-2010,EQ,"2,860.00","2,890.00","2,814.00","2,890.95","2,881.45","2,878.50","2,874.63","2,940.00","1,442.35",92988,"267,306,202.60",
18,12-Mar-2010,EQ,"2,890.00","2,915.00","2,880.00","2,883.75","2,881.10","2,890.95","2,895.26","2,940.00","1,365.25",172165,"498,461,820.45",
19,11-Mar-2010,EQ,"2,846.45","2,897.00","2,846.45","2,846.45","2,895.10","2,883.75","2,872.15","2,940.00","1,365.25",155685,"447,150,018.40",
20,10-Mar-2010,EQ,"2,825.00","2,855.50","2,820.10","2,827.00","2,849.05","2,846.45","2,847.67","2,940.00","1,365.25",143068,"407,410,089.35",
21,09-Mar-2010,EQ,"2,824.00","2,843.85","2,812.20","2,822.50","2,831.00","2,827.00","2,827.62","2,940.00","1,365.25",85155,"240,785,718.45",
22,08-Mar-2010,EQ,"2,820.00","2,840.00","2,813.15","2,813.75","2,820.00","2,822.50","2,826.92","2,940.00","1,365.25",185444,"524,236,081.55",
23,05-Mar-2010,EQ,"2,800.00","2,835.00","2,800.00","2,790.60","2,815.00","2,813.75","2,821.18","2,940.00","1,299.00",164782,"464,880,457.20",
24,04-Mar-2010,EQ,"2,760.00","2,798.95","2,731.00","2,754.95","2,789.05","2,790.60","2,777.20","2,940.00","1,299.00",210865,"585,614,564.05",
25,03-Mar-2010,EQ,"2,716.95","2,762.45","2,716.95","2,717.15","2,755.00","2,754.95","2,753.87","2,940.00","1,299.00",331844,"913,856,345.40",
26,02-Mar-2010,EQ,"2,710.00","2,738.00","2,680.00","2,696.45","2,715.00","2,717.15","2,723.98","2,940.00","1,299.00",385509,"1,050,119,779.45",
27,26-Feb-2010,EQ,"2,665.00","2,723.00","2,656.15","2,660.80","2,690.00","2,696.45","2,698.75","2,940.00","1,299.00",326512,"881,175,099.15",
28,25-Feb-2010,EQ,"2,655.00","2,705.00","2,601.10","2,650.00","2,684.00","2,660.80","2,638.92","2,940.00","1,299.00",178042,"469,838,589.80",
29,24-Feb-2010,EQ,"2,655.00","2,675.00","2,637.10","2,664.40","2,653.45","2,650.00","2,651.93","2,940.00","1,299.00",86284,"228,819,255.45",
30,23-Feb-2010,EQ,"2,640.00","2,679.75","2,626.05","2,640.90","2,658.50","2,664.40","2,667.48","2,940.00","1,299.00",102277,"272,821,565.10",
31,22-Feb-2010,EQ,"2,719.90","2,760.00","2,620.00","2,681.95","2,635.00","2,640.90","2,685.45","2,940.00","1,299.00",98733,"265,142,601.80",
32,19-Feb-2010,EQ,"2,690.00","2,718.00","2,664.05","2,707.45","2,671.35","2,681.95","2,691.56","2,940.00","1,299.00",108640,"292,411,038.75",
33,18-Feb-2010,EQ,"2,740.00","2,756.00","2,693.25","2,746.10","2,705.00","2,707.45","2,729.52","2,940.00","1,299.00",116683,"318,488,885.65",
34,17-Feb-2010,EQ,"2,740.10","2,769.00","2,731.00","2,721.75","2,735.80","2,746.10","2,752.29","2,940.00","1,299.00",222506,"612,401,295.90",
35,16-Feb-2010,EQ,"2,700.00","2,729.90","2,682.40","2,690.15","2,725.70","2,721.75","2,711.69","2,940.00","1,299.00",224072,"607,613,027.20",
36,15-Feb-2010,EQ,"2,705.00","2,749.50","2,666.15","2,710.45","2,686.20","2,690.15","2,703.02","2,940.00","1,299.00",139831,"377,965,929.85",
37,11-Feb-2010,EQ,"2,719.00","2,754.00","2,701.00","2,701.70","2,701.30","2,710.45","2,729.33","2,940.00","1,299.00",276142,"753,683,871.50",
38,10-Feb-2010,EQ,"2,685.00","2,735.00","2,648.20","2,678.55","2,704.25","2,701.70","2,701.64","2,940.00","1,299.00",274148,"740,647,851.20",
39,09-Feb-2010,EQ,"2,559.85","2,698.90","2,544.75","2,557.85","2,677.00","2,678.55","2,631.38","2,940.00","1,299.00",179580,"472,543,239.65",
40,08-Feb-2010,EQ,"2,570.10","2,591.80","2,536.10","2,585.85","2,555.00","2,557.85","2,559.87","2,940.00","1,299.00",118701,"303,858,931.95",
41,06-Feb-2010,EQ,"2,599.00","2,599.00","2,565.05","2,575.90","2,575.00","2,585.85","2,587.82","2,940.00","1,162.00",14554,"37,663,159.05",
42,05-Feb-2010,EQ,"2,588.70","2,607.80","2,565.00","2,635.15","2,565.00","2,575.90","2,586.78","2,940.00","1,162.00",77338,"200,056,297.45",
43,04-Feb-2010,EQ,"2,686.50","2,709.00","2,603.50","2,686.05","2,619.70","2,635.15","2,670.78","2,940.00","1,162.00",129664,"346,303,554.60",
44,03-Feb-2010,EQ,"2,612.10","2,698.00","2,612.10","2,609.65","2,689.00","2,686.05","2,673.47","2,940.00","1,162.00",134838,"360,485,599.40",
45,02-Feb-2010,EQ,"2,680.10","2,715.00","2,580.00","2,661.35","2,586.00","2,609.65","2,670.94","2,940.00","1,162.00",121267,"323,897,100.65",
46,01-Feb-2010,EQ,"2,600.00","2,680.00","2,566.00","2,599.20","2,677.80","2,661.35","2,644.35","2,940.00","1,162.00",146073,"386,267,818.05",
47,29-Jan-2010,EQ,"2,639.85","2,639.85","2,531.20","2,591.40","2,586.00","2,599.20","2,584.60","2,940.00","1,140.15",134667,"348,059,899.00",
48,28-Jan-2010,EQ,"2,590.00","2,624.60","2,536.50","2,569.20","2,575.00","2,591.40","2,580.62","2,940.00","1,140.15",208412,"537,833,095.05",
49,27-Jan-2010,EQ,"2,639.00","2,639.00","2,550.00","2,623.15","2,550.00","2,569.20","2,594.56","2,940.00","1,140.15",133842,"347,260,709.75",
50,25-Jan-2010,EQ,"2,630.00","2,655.00","2,580.05","2,619.80","2,616.00","2,623.15","2,617.66","2,940.00","1,140.15",131649,"344,612,385.70",
51,22-Jan-2010,EQ,"2,625.00","2,650.00","2,569.95","2,660.85","2,620.30","2,619.80","2,618.17","2,940.00","1,111.10",177517,"464,769,748.75",
52,21-Jan-2010,EQ,"2,680.00","2,731.50","2,652.00","2,694.25","2,652.00","2,660.85","2,701.22","2,940.00","1,111.10",115108,"310,932,405.15",
53,20-Jan-2010,EQ,"2,750.00","2,754.40","2,681.15","2,720.40","2,696.10","2,694.25","2,713.67","2,940.00","1,111.10",104129,"282,571,817.00",
54,19-Jan-2010,EQ,"2,798.00","2,809.00","2,714.15","2,787.45","2,720.00","2,720.40","2,752.19","2,940.00","1,111.10",113109,"311,298,005.30",
55,18-Jan-2010,EQ,"2,835.00","2,838.50","2,776.20","2,847.40","2,786.20","2,787.45","2,807.44","2,940.00","1,111.10",127656,"358,386,577.25",
56,15-Jan-2010,EQ,"2,835.10","2,873.90","2,825.00","2,842.20","2,835.00","2,847.40","2,857.49","2,940.00","1,111.10",197834,"565,308,872.35",
57,14-Jan-2010,EQ,"2,839.90","2,889.00","2,830.10","2,831.55","2,840.00","2,842.20","2,869.07","2,940.00","1,111.10",176588,"506,642,763.00",
