,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
0,09-Apr-2010,EQ,"2,008.00","2,050.00","2,008.00","2,033.40","2,045.00","2,044.55","2,044.00","2,096.00",765.05,37718,"77,095,532.55",
1,08-Apr-2010,EQ,"2,050.00","2,059.00","2,008.00","2,044.60","2,030.00","2,033.40","2,037.47","2,096.00",765.05,36729,"74,834,356.45",
2,07-Apr-2010,EQ,"2,068.80","2,068.80","2,040.00","2,042.90","2,045.00","2,044.60","2,045.71","2,096.00",765.05,24043,"49,184,981.05",
3,06-Apr-2010,EQ,"2,060.00","2,065.00","2,025.00","2,057.10","2,050.00","2,042.90","2,041.84","2,096.00",765.05,7526,"15,366,915.90",
4,05-Apr-2010,EQ,"2,042.00","2,091.00","2,020.00","2,021.25","2,057.75","2,057.10","2,056.08","2,096.00",765.05,17786,"36,569,451.60",
5,01-Apr-2010,EQ,"2,069.00","2,069.00","2,006.05","2,038.85","2,020.00","2,021.25","2,041.95","2,096.00",758.0,34010,"69,446,643.25",
6,31-Mar-2010,EQ,"2,050.00","2,090.00","2,026.10","2,070.15","2,045.00","2,038.85","2,065.51","2,096.00",758.0,45362,"93,695,738.70",
7,30-Mar-2010,EQ,"2,021.00","2,080.00","2,020.90","2,034.90","2,068.15","2,070.15","2,068.62","2,096.00",758.0,81778,"169,167,778.25",
8,29-Mar-2010,EQ,"2,009.00","2,096.00","1,994.85","2,005.85","2,060.00","2,034.90","2,026.25","2,096.00",758.0,156656,"317,424,629.95",
9,26-Mar-2010,EQ,"1,975.00","2,059.90","1,962.15","1,962.15","1,996.35","2,005.85","1,991.05","2,059.90",735.3,143357,"285,430,714.70",
10,25-Mar-2010,EQ,"1,960.00","1,985.00","1,960.00","1,968.10","1,969.00","1,962.15","1,964.69","2,031.00",735.3,64809,"127,329,589.35",
11,23-Mar-2010,EQ,"1,985.00","1,995.50","1,961.40","1,968.55","1,965.00","1,968.10","1,971.75","2,031.00",735.3,24609,"48,522,803.55",
12,22-Mar-2010,EQ,"1,994.40","2,014.50","1,961.05","1,994.40","1,965.10","1,968.55","1,991.19","2,031.00",735.3,15696,"31,253,755.45",
13,19-Mar-2010,EQ,"2,000.95","2,023.85","1,985.00","1,994.60","1,995.00","1,994.40","1,999.51","2,031.00",708.1,21883,"43,755,224.30",
14,18-Mar-2010,EQ,"1,984.90","2,001.00","1,955.00","1,969.40","1,995.00","1,994.60","1,991.80","2,031.00",708.1,205009,"408,336,157.25",
