,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
0,09-Apr-2010,EQ,512.0,512.0,505.15,508.85,507.0,505.9,507.92,657.6,348.6,346005,"175,744,012.95",
1,08-Apr-2010,EQ,508.5,513.45,502.0,505.4,508.0,508.85,509.33,657.6,348.6,623934,"317,786,395.45",
2,07-Apr-2010,EQ,501.0,517.9,501.0,506.9,506.1,505.4,508.36,657.6,348.6,372944,"189,591,531.40",
3,06-Apr-2010,EQ,508.5,517.8,506.0,508.55,506.3,506.9,510.98,657.6,348.6,907124,"463,525,510.20",
4,05-Apr-2010,EQ,513.0,515.0,506.1,511.85,510.0,508.55,508.61,657.6,348.6,695081,"353,521,826.45",
5,01-Apr-2010,EQ,518.5,519.75,511.0,518.05,511.85,511.85,513.8,657.6,348.6,194244,"99,802,171.15",
6,31-Mar-2010,EQ,526.0,526.0,510.45,522.1,517.0,518.05,517.27,657.6,348.6,401602,"207,737,714.75",
7,30-Mar-2010,EQ,530.0,532.35,521.1,526.9,522.0,522.1,526.61,657.6,348.6,413688,"217,851,713.75",
8,29-Mar-2010,EQ,520.0,531.1,509.35,510.1,530.0,526.9,519.6,657.6,348.6,917013,"476,481,042.50",
9,26-Mar-2010,EQ,505.15,514.7,503.25,505.15,509.05,510.1,509.47,657.6,331.2,790696,"402,833,911.50",
10,25-Mar-2010,EQ,517.0,517.0,502.25,511.6,508.0,505.15,507.25,657.6,331.2,1147455,"582,049,337.60",
11,23-Mar-2010,EQ,529.7,535.0,508.5,517.5,512.0,511.6,516.0,657.6,331.2,1043099,"538,240,212.10",
12,22-Mar-2010,EQ,516.0,529.7,515.0,522.6,517.7,517.5,523.04,657.6,331.2,586823,"306,934,295.05",
13,19-Mar-2010,EQ,530.0,531.0,520.0,526.7,520.85,522.6,525.37,657.6,329.5,568177,"298,502,675.85",
14,18-Mar-2010,EQ,525.0,542.8,522.6,538.0,525.9,526.7,527.83,657.6,329.5,490439,"258,868,834.40",
15,17-Mar-2010,EQ,547.0,548.8,536.3,545.25,538.35,538.0,542.77,657.6,329.5,498488,"270,565,881.40",
16,16-Mar-2010,EQ,530.0,547.0,529.0,528.2,545.8,545.25,540.81,657.6,329.5,531622,"287,505,080.60",
17,15-Mar-2010,EQ,537.0,539.0,520.25,526.75,528.0,528.2,525.06,657.6,329.5,389584,"204,555,093.20",
18,12-Mar-2010,EQ,536.0,536.0,523.0,530.05,527.5,526.75,526.0,657.6,329.5,432742,"227,623,634.40",
