,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
0,09-Apr-2010,EQ,787.0,795.0,781.25,786.1,782.8,785.95,789.55,879.80,340.1,537298,"424,225,920.00",
1,08-Apr-2010,EQ,788.0,797.0,780.0,787.65,784.0,786.1,789.83,879.80,340.1,1055632,"833,772,169.35",
2,07-Apr-2010,EQ,783.0,796.75,778.35,781.95,783.6,787.65,788.28,879.80,340.1,2107922,"1,661,642,960.70",
3,06-Apr-2010,EQ,770.0,789.65,768.6,766.35,781.05,781.95,780.83,879.80,340.1,1490275,"1,163,652,826.80",
4,05-Apr-2010,EQ,751.0,770.05,745.65,746.85,766.55,766.35,759.59,879.80,340.1,1044392,"793,308,116.50",
5,01-Apr-2010,EQ,752.0,754.7,743.15,748.15,747.0,746.85,748.24,879.80,260.5,344335,"257,645,761.35",
6,31-Mar-2010,EQ,750.0,755.9,745.0,748.45,746.25,748.15,748.55,879.80,260.5,522863,"391,389,663.85",
7,30-Mar-2010,EQ,754.0,766.0,746.3,754.35,748.9,748.45,757.55,879.80,260.5,603469,"457,155,728.60",
8,29-Mar-2010,EQ,751.85,764.25,750.0,751.85,750.7,754.35,758.2,879.80,260.5,700267,"530,940,743.30",
9,26-Mar-2010,EQ,745.0,757.2,742.3,739.65,750.0,751.85,751.76,879.80,259.0,779557,"586,037,361.75",
10,25-Mar-2010,EQ,728.0,741.8,722.0,729.85,740.5,739.65,732.86,879.80,259.0,1094931,"802,434,868.85",
11,23-Mar-2010,EQ,747.9,752.4,725.3,743.8,727.0,729.85,734.91,879.80,259.0,663518,"487,622,995.15",
12,22-Mar-2010,EQ,731.0,751.7,730.3,746.9,742.0,743.8,743.06,879.80,259.0,918641,"682,602,914.65",
13,19-Mar-2010,EQ,759.1,759.1,742.7,754.45,744.2,746.9,747.83,879.80,238.1,639082,"477,925,672.55",
14,18-Mar-2010,EQ,763.2,765.0,749.3,762.55,754.45,754.45,756.55,879.80,238.1,884735,"669,344,473.50",
